Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.38393994054436487],[0.609375],[0.7653061224489794],[0.6020408163265306],[0.9722222222222222],[0.14285714285714285]
[0.284491225486855],[0.5911458333333334],[0.7423469387755102],[0.5918367346938775],[0.7805555555555556],[0.15476190476190477]
[0.1530498630745349],[0.6197916666666667],[0.7270408163265305],[0.5306122448979591],[0.8277777777777778],[0.21428571428571427]
[0.11280402801560725],[0.6041666666666666],[0.7193877551020407],[0.5408163265306122],[0.7861111111111111],[0.25]
[0.06184014071214759],[0.5911458333333334],[0.721938775510204],[0.5612244897959183],[0.9638888888888889],[0.11904761904761904]
[0.06155645605447653],[0.5677083333333334],[0.7168367346938775],[0.5816326530612245],[0.9916666666666667],[0.10714285714285714]
[0.04821333161117121],[0.5338541666666667],[0.7168367346938775],[0.6326530612244897],[0.8111111111111111],[0.09523809523809523]
[0.07617539795874202],[0.5286458333333334],[0.7040816326530611],[0.6224489795918366],[0.05],[0.16666666666666666]
[0.10123104387866545],[0.53125],[0.7066326530612244],[0.6224489795918366],[0.025],[0.13095238095238096]
[0.24377935575589937],[0.5052083333333334],[0.721938775510204],[0.6836734693877551],[0.1],[0.08333333333333333]
[0.33606519559945675],[0.5494791666666667],[0.7193877551020407],[0.6122448979591836],[0.09444444444444444],[0.11904761904761904]
[0.4205648367584405],[0.625],[0.7244897959183673],[0.520408163265306],[0.6444444444444445],[0.13095238095238096]
[0.3933499033732704],[0.703125],[0.7168367346938775],[0.42857142857142855],[0.7000000000000001],[0.15476190476190477]
[0.360378893201652],[0.7265625],[0.6964285714285714],[0.3877551020408163],[0.7583333333333334],[0.17857142857142855]
[0.35058992153902463],[0.7864583333333334],[0.6836734693877551],[0.32653061224489793],[0.7666666666666667],[0.34523809523809523]
[0.3579818687472591],[0.7890625],[0.6964285714285714],[0.336734693877551],[0.725],[0.3571428571428571]
[0.3479480908863405],[0.8125],[0.693877551020408],[0.31632653061224486],[0.8222222222222223],[0.3333333333333333]
[0.3285915662151237],[0.7552083333333334],[0.7627551020408163],[0.42857142857142855],[0.5027777777777778],[0.41666666666666663]
[0.2609768749689311],[0.7239583333333334],[0.8035714285714284],[0.5102040816326531],[0.48888888888888893],[0.5476190476190476]
[0.25392359448284846],[0.7161458333333334],[0.7959183673469388],[0.5102040816326531],[0.5305555555555556],[0.5714285714285714]
[0.2862718903505291],[0.6848958333333334],[0.760204081632653],[0.49999999999999994],[0.55],[0.47619047619047616]
[0.2947969392764724],[0.6510416666666667],[0.7908163265306122],[0.5816326530612245],[0.5472222222222223],[0.4047619047619047]
[0.2759690999778103],[0.6276041666666667],[0.7627551020408163],[0.5714285714285714],[0.6861111111111111],[0.08333333333333333]
[0.2765058141140764],[0.6041666666666666],[0.7474489795918366],[0.5816326530612245],[0.8638888888888889],[0.03571428571428571]
[0.2307653209083273],[0.59375],[0.75],[0.6020408163265306],[0.06666666666666667],[0.15476190476190477]
[0.14643485085983715],[0.5703125],[0.7423469387755102],[0.6224489795918366],[0.8111111111111111],[0.07142857142857142]
[0.09961221983546335],[0.546875],[0.7448979591836733],[0.6632653061224489],[0.8944444444444445],[0.10714285714285714]
[0.11158086604334634],[0.5442708333333334],[0.7423469387755102],[0.6632653061224489],[0.8222222222222223],[0.11904761904761904]
[0.2182287097024111],[0.5338541666666667],[0.7397959183673468],[0.673469387755102],[0.8388888888888889],[0.10714285714285714]
[0.18976142672044993],[0.5416666666666667],[0.7244897959183673],[0.6326530612244897],[0.8666666666666667],[0.10714285714285714]
[0.15433259082865397],[0.5286458333333334],[0.7040816326530611],[0.6224489795918366],[0.8305555555555556],[0.11904761904761904]
[0.17909610856189406],[0.5338541666666667],[0.6964285714285714],[0.6020408163265306],[0.8527777777777779],[0.13095238095238096]
[0.24376027838159908],[0.5130208333333334],[0.7015306122448979],[0.6428571428571428],[0.7305555555555556],[0.09523809523809523]
[0.35089579976226115],[0.5104166666666667],[0.7066326530612244],[0.6530612244897959],[0.9416666666666667],[0.13095238095238096]
[0.3432911562469255],[0.53125],[0.732142857142857],[0.6632653061224489],[0.09166666666666667],[0.023809523809523808]
[0.3829099340005116],[0.6067708333333334],[0.7423469387755102],[0.5714285714285714],[0.6916666666666667],[0.08333333333333333]
[0.4242049527091715],[0.0],[0.385204081632653],[0.0],[0.0],[0.0]
[0.38582538331105554],[0.0],[0.385204081632653],[0.0],[0.0],[0.0]
[0.34900482393241655],[0.8046875],[0.6734693877551019],[0.3061224489795918],[0.5694444444444444],[0.32142857142857145]
[0.3455356510491459],[0.828125],[0.6811224489795917],[0.29591836734693877],[0.5916666666666667],[0.32142857142857145]
[0.3143244011584352],[0.8125],[0.6658163265306122],[0.29591836734693877],[0.6138888888888889],[0.2857142857142857]
[0.29736953218181317],[0.7994791666666666],[0.75],[0.37755102040816324],[0.49722222222222223],[0.42857142857142855]
[0.24989826947029609],[0.7604166666666666],[0.7933673469387754],[0.4591836734693877],[0.49444444444444446],[0.5833333333333334]
[0.23585517265307449],[0.7265625],[0.8647959183673468],[0.5918367346938775],[0.325],[0.4047619047619047]
[0.2765747418497821],[0.6848958333333334],[0.8494897959183672],[0.6224489795918366],[0.3611111111111111],[0.2619047619047619]
[0.28072156769130097],[0.65625],[0.8647959183673468],[0.6938775510204082],[0.35833333333333334],[0.19047619047619047]
[0.2842645017580047],[0.6406250000000001],[0.8647959183673468],[0.7142857142857142],[0.29444444444444445],[0.14285714285714285]
[0.252995535633234],[0.6197916666666667],[0.8494897959183672],[0.7244897959183673],[0.9111111111111111],[0.047619047619047616]
[0.21371142933116322],[0.5989583333333334],[0.846938775510204],[0.7551020408163265],[0.9916666666666667],[0.13095238095238096]
[0.14444546614832338],[0.578125],[0.8392857142857142],[0.7755102040816326],[0.925],[0.07142857142857142]
[0.09724094576018717],[0.5546875],[0.8061224489795917],[0.7551020408163265],[0.8138888888888889],[0.10714285714285714]
[0.09465027483502388],[0.5364583333333334],[0.7551020408163265],[0.6938775510204082],[0.9222222222222223],[0.09523809523809523]
[0.19858621439319252],[0.5234375000000001],[0.7423469387755102],[0.6938775510204082],[0.8166666666666667],[0.11904761904761904]
[0.16074177212287316],[0.515625],[0.7091836734693877],[0.6530612244897959],[0.6555555555555556],[0.14285714285714285]
[0.13233875604436202],[0.5130208333333334],[0.7397959183673468],[0.7040816326530611],[0.8361111111111111],[0.11904761904761904]
[0.1701622357971782],[0.5078125],[0.7168367346938775],[0.673469387755102],[0.8222222222222223],[0.10714285714285714]
[0.2649592012248877],[0.5026041666666667],[0.7040816326530611],[0.6632653061224489],[0.8805555555555555],[0.15476190476190477]
[0.3859771036024737],[0.5052083333333334],[0.6887755102040816],[0.6326530612244897],[0.8611111111111112],[0.08333333333333333]
[0.3577089468250723],[0.5364583333333334],[0.6989795918367346],[0.6020408163265306],[0.3805555555555556],[0.09523809523809523]
[0.3731084154244555],[0.6145833333333334],[0.6964285714285714],[0.49999999999999994],[0.05555555555555556],[0.10714285714285714]
[0.3908401635587954],[0.6901041666666667],[0.7959183673469388],[0.5408163265306122],[0.20277777777777778],[0.2619047619047619]
[0.3790357385152739],[0.7213541666666666],[0.7857142857142856],[0.4897959183673469],[0.35000000000000003],[0.22619047619047616]
[0.3468724800430248],[0.7421875],[0.7933673469387754],[0.47959183673469385],[0.4166666666666667],[0.2738095238095238]
[0.33463456099899797],[0.7473958333333334],[0.8010204081632653],[0.47959183673469385],[0.37777777777777777],[0.30952380952380953]
[0.31949706005570583],[0.765625],[0.7627551020408163],[0.4183673469387755],[0.4138888888888889],[0.38095238095238093]
[0.288594753965074],[0.7604166666666666],[0.8367346938775508],[0.5102040816326531],[0.4416666666666667],[0.46428571428571425]
[0.24314272975853846],[0.7473958333333334],[0.7933673469387754],[0.4693877551020408],[0.48888888888888893],[0.369047619047619]
[0.25866369908173753],[0.7083333333333334],[0.8214285714285714],[0.5510204081632653],[0.45833333333333337],[0.32142857142857145]
[0.28664262101005844],[0.671875],[0.8494897959183672],[0.6428571428571428],[0.4527777777777778],[0.23809523809523808]
[0.29215578085818084],[0.6458333333333334],[0.8622448979591836],[0.7040816326530611],[0.35833333333333334],[0.23809523809523808]
[0.2865676574796682],[0.625],[0.8596938775510203],[0.7346938775510203],[0.40555555555555556],[0.14285714285714285]
[0.26404063039567705],[0.6119791666666667],[0.8749999999999999],[0.7857142857142857],[0.08611111111111111],[0.16666666666666666]
[0.20092799161837294],[0.6041666666666666],[0.8724489795918366],[0.7959183673469387],[0.09722222222222222],[0.11904761904761904]
[0.13753852752021217],[0.5885416666666667],[0.8316326530612244],[0.7448979591836734],[0.022222222222222223],[0.11904761904761904]
[0.08639220856381451],[0.5598958333333334],[0.7831632653061223],[0.7040816326530611],[0.8138888888888889],[0.09523809523809523]
[0.07903433947629877],[0.5494791666666667],[0.7729591836734693],[0.7040816326530611],[0.6527777777777778],[0.08333333333333333]
[0.18127250359029512],[0.5416666666666667],[0.7525510204081631],[0.6836734693877551],[0.9027777777777778],[0.14285714285714285]
[0.12851536991367496],[0.5390625],[0.7448979591836733],[0.673469387755102],[0.8833333333333334],[0.07142857142857142]
[0.10507507563717015],[0.53125],[0.732142857142857],[0.6632653061224489],[0.7166666666666667],[0.09523809523809523]
[0.13437300853230516],[0.5260416666666666],[0.7397959183673468],[0.6836734693877551],[0.8527777777777779],[0.07142857142857142]
[0.20701068655200883],[0.5234375000000001],[0.7423469387755102],[0.6938775510204082],[0.9861111111111112],[0.13095238095238096]
[0.3020560184590346],[0.5130208333333334],[0.75],[0.7244897959183673],[0.775],[0.09523809523809523]
[0.38820467620304183],[0.5338541666666667],[0.7397959183673468],[0.673469387755102],[0.8305555555555556],[0.13095238095238096]
[0.3775529248199317],[0.5989583333333334],[0.7423469387755102],[0.5816326530612245],[0.7305555555555556],[0.11904761904761904]
[0.38980881915112053],[0.6822916666666666],[0.7397959183673468],[0.47959183673469385],[0.5027777777777778],[0.11904761904761904]
[0.37479416633612916],[0.7630208333333334],[0.7066326530612244],[0.36734693877551017],[0.775],[0.16666666666666666]
[0.342088181626358],[0.8177083333333334],[0.6862244897959183],[0.3061224489795918],[0.7861111111111111],[0.21428571428571427]
[0.3289470326578887],[0.8125],[0.7295918367346939],[0.3469387755102041],[0.5027777777777778],[0.3928571428571428]
[0.36337754833906694],[0.7916666666666666],[0.7933673469387754],[0.42857142857142855],[0.41944444444444445],[0.44047619047619047]
[0.30098633589164037],[0.7604166666666666],[0.8443877551020407],[0.520408163265306],[0.4027777777777778],[0.45238095238095233]
[0.26755453715153854],[0.7604166666666666],[0.8749999999999999],[0.5612244897959183],[0.48888888888888893],[0.47619047619047616]
[0.26264739308876245],[0.7213541666666666],[0.9030612244897958],[0.6530612244897959],[0.4305555555555556],[0.34523809523809523]
[0.289882722742977],[0.7083333333333334],[0.8494897959183672],[0.5918367346938775],[0.41944444444444445],[0.09523809523809523]
[0.30363868122829973],[0.6927083333333334],[0.857142857142857],[0.6224489795918366],[0.07222222222222223],[0.25]
[0.29321807465366606],[0.65625],[0.8214285714285714],[0.6224489795918366],[0.08333333333333334],[0.20238095238095236]
[0.2645258940755482],[0.6276041666666667],[0.8163265306122447],[0.6530612244897959],[0.9027777777777778],[0.09523809523809523]
[0.2241807741558366],[0.609375],[0.8086734693877551],[0.673469387755102],[0.8777777777777778],[0.10714285714285714]
[0.13122842169631388],[0.5885416666666667],[0.760204081632653],[0.6224489795918366],[0.8305555555555556],[0.10714285714285714]
[0.07223444302308842],[0.5911458333333334],[0.7627551020408163],[0.6224489795918366],[0.8166666666666667],[0.14285714285714285]
[0.07036812422869444],[0.5963541666666666],[0.7397959183673468],[0.5816326530612245],[0.7583333333333334],[0.11904761904761904]
[0.13589817200040188],[0.5963541666666666],[0.711734693877551],[0.5408163265306122],[0.9],[0.10714285714285714]
[0.10533268024801552],[0.5807291666666667],[0.6964285714285714],[0.5408163265306122],[0.8666666666666667],[0.10714285714285714]
[0.17271715542824767],[0.6328125],[0.6811224489795917],[0.4591836734693877],[0.8250000000000001],[0.25]
[0.2344358371170644],[0.6145833333333334],[0.6887755102040816],[0.4897959183673469],[0.7194444444444444],[0.19047619047619047]
[0.23052037833959138],[0.5885416666666667],[0.6964285714285714],[0.5306122448979591],[0.6888888888888889],[0.20238095238095236]
[0.38830809940194894],[0.5807291666666667],[0.6964285714285714],[0.5408163265306122],[0.7472222222222222],[0.16666666666666666]
[0.381073149209624],[0.6145833333333334],[0.7040816326530611],[0.5102040816326531],[0.5833333333333334],[0.20238095238095236]
[0.43516064773735125],[0.671875],[0.7244897959183673],[0.4693877551020408],[0.6055555555555556],[0.19047619047619047]
[0.45111316903537696],[0.7526041666666666],[0.7397959183673468],[0.4081632653061224],[0.6583333333333333],[0.2976190476190476]
[0.39465292507908756],[0.7760416666666667],[0.7397959183673468],[0.3877551020408163],[0.6833333333333333],[0.2976190476190476]
[0.3569980118441383],[0.7838541666666667],[0.7474489795918366],[0.3877551020408163],[0.5972222222222222],[0.2976190476190476]
[0.33506599708294116],[0.8307291666666666],[0.6964285714285714],[0.3061224489795918],[0.6527777777777778],[0.38095238095238093]
[0.3329320409968793],[0.828125],[0.7755102040816326],[0.37755102040816324],[0.4666666666666667],[0.41666666666666663]
[0.3138872893768404],[0.7916666666666666],[0.7857142857142856],[0.4183673469387755],[0.5055555555555555],[0.5595238095238095]
[0.2814474173195805],[0.7786458333333334],[0.8443877551020407],[0.49999999999999994],[0.48055555555555557],[0.488095238095238]
[0.28021642737358754],[0.7526041666666666],[0.8316326530612244],[0.5102040816326531],[0.5],[0.369047619047619]
[0.29157276467369503],[0.7395833333333334],[0.7576530612244897],[0.4387755102040816],[0.6916666666666667],[0.25]
[0.28286864466136497],[0.7630208333333334],[0.6505102040816326],[0.31632653061224486],[0.6833333333333333],[0.32142857142857145]
[0.28283567731920445],[0.7552083333333334],[0.6811224489795917],[0.3469387755102041],[0.75],[0.3333333333333333]
[0.31657315292560206],[0.7421875],[0.6913265306122448],[0.36734693877551017],[0.7416666666666667],[0.38095238095238093]
[0.24187503215155837],[0.7135416666666666],[0.7066326530612244],[0.4081632653061224],[0.7388888888888889],[0.3928571428571428]
[0.1571849155665651],[0.7005208333333334],[0.7168367346938775],[0.42857142857142855],[0.75],[0.2857142857142857]
[0.11510185229391552],[0.6822916666666666],[0.7168367346938775],[0.44897959183673464],[0.6972222222222223],[0.2976190476190476]
[0.12269005548944241],[0.6484375],[0.721938775510204],[0.4897959183673469],[0.75],[0.16666666666666666]
[0.22397504459418727],[0.6432291666666666],[0.7244897959183673],[0.49999999999999994],[0.7138888888888889],[0.2619047619047619]
[0.24435601551971586],[0.6197916666666667],[0.7346938775510203],[0.5408163265306122],[0.7305555555555556],[0.10714285714285714]
[0.2005897270021404],[0.5989583333333334],[0.721938775510204],[0.5510204081632653],[0.7583333333333334],[0.14285714285714285]
[0.24344395529395918],[0.5729166666666667],[0.7270408163265305],[0.5918367346938775],[0.7555555555555555],[0.11904761904761904]
[0.2814518688173566],[0.5598958333333334],[0.7066326530612244],[0.5816326530612245],[0.6777777777777778],[0.10714285714285714]
[0.4014288797871292],[0.5572916666666666],[0.7040816326530611],[0.5816326530612245],[0.8250000000000001],[0.32142857142857145]
[0.4204089342050747],[0.5651041666666666],[0.6683673469387754],[0.520408163265306],[0.8138888888888889],[0.369047619047619]
[0.41388968234704865],[0.5651041666666666],[0.596938775510204],[0.42857142857142855],[0.85],[0.5476190476190476]
[0.4132558769608114],[0.5416666666666667],[0.5816326530612245],[0.4387755102040816],[0.8527777777777779],[0.6071428571428571]
[0.44479737814480197],[0.6171875],[0.548469387755102],[0.336734693877551],[0.8611111111111112],[0.6547619047619048]
[0.44086111100001063],[0.6536458333333334],[0.5331632653061223],[0.29591836734693877],[0.8416666666666667],[0.5833333333333334]
[0.3878927489147303],[0.6822916666666666],[0.5153061224489796],[0.26530612244897955],[0.8333333333333334],[0.5357142857142857]
[0.37833548319207044],[0.6953125],[0.4821428571428571],[0.2346938775510204],[0.8416666666666667],[0.6071428571428571]
[0.3348305958231582],[0.6979166666666667],[0.43367346938775503],[0.2040816326530612],[0.8666666666666667],[0.7738095238095237]
[0.26309772311857327],[0.7005208333333334],[0.43877551020408156],[0.2040816326530612],[0.8250000000000001],[0.5357142857142857]
[0.26648642580021736],[0.6901041666666667],[0.3494897959183673],[0.16326530612244897],[0.8638888888888889],[0.6666666666666666]
[0.29453501735916127],[0.6588541666666667],[0.36734693877551017],[0.18367346938775508],[0.8388888888888889],[0.5]
[0.3015431561922156],[0.625],[0.3596938775510204],[0.19387755102040816],[0.8305555555555556],[0.3928571428571428]
[0.2945515762248378],[0.6041666666666666],[0.39030612244897955],[0.22448979591836732],[0.8583333333333334],[0.22619047619047616]
[0.3130011306458929],[0.578125],[0.4005102040816326],[0.24489795918367346],[0.7777777777777778],[0.16666666666666666]
[0.3136356863367676],[0.5598958333333334],[0.4005102040816326],[0.25510204081632654],[1.0],[0.2857142857142857]
[0.235497501441656],[0.5625000000000001],[0.39030612244897955],[0.24489795918367346],[0.9277777777777778],[0.2857142857142857]
[0.14736915281622276],[0.5546875],[0.385204081632653],[0.24489795918367346],[0.9027777777777778],[0.41666666666666663]
[0.09549606765171052],[0.5416666666666667],[0.385204081632653],[0.25510204081632654],[0.8777777777777778],[0.41666666666666663]
[0.060766511386190894],[0.5234375000000001],[0.3954081632653061],[0.2755102040816326],[0.8722222222222222],[0.2857142857142857]
[0.07307008231531335],[0.5182291666666666],[0.4081632653061224],[0.2857142857142857],[0.8805555555555555],[0.45238095238095233]
[0.054131061664874816],[0.5052083333333334],[0.4081632653061224],[0.29591836734693877],[0.8388888888888889],[0.3571428571428571]
[0.06935403159725577],[0.48958333333333337],[0.3954081632653061],[0.29591836734693877],[0.8777777777777778],[0.30952380952380953]
[0.11040745653829843],[0.4739583333333333],[0.3954081632653061],[0.3061224489795918],[0.9194444444444445],[0.369047619047619]
[0.2126791958931789],[0.4270833333333333],[0.4183673469387755],[0.36734693877551017],[0.7555555555555555],[0.10714285714285714]
[0.3436456764977801],[0.453125],[0.4285714285714285],[0.3571428571428571],[0.8111111111111111],[0.20238095238095236]
[0.37447336666611497],[0.53125],[0.4285714285714285],[0.29591836734693877],[0.8166666666666667],[0.4047619047619047]
[0.3719007261218142],[0.5807291666666667],[0.4183673469387755],[0.25510204081632654],[0.9861111111111112],[0.20238095238095236]
[0.3413686618053685],[0.5911458333333334],[0.41326530612244894],[0.24489795918367346],[0.9388888888888889],[0.34523809523809523]
[0.32854318086285744],[0.6432291666666666],[0.43877551020408156],[0.2346938775510204],[0.3666666666666667],[0.2857142857142857]
[0.32283178354425596],[0.6380208333333334],[0.4668367346938775],[0.25510204081632654],[0.3666666666666667],[0.369047619047619]
[0.3543932918296744],[0.6510416666666667],[0.48979591836734687],[0.26530612244897955],[0.4166666666666667],[0.4047619047619047]
[0.341419683248217],[0.6536458333333334],[0.520408163265306],[0.2857142857142857],[0.41111111111111115],[0.41666666666666663]
[0.294960431602746],[0.6302083333333334],[0.5816326530612245],[0.3571428571428571],[0.22777777777777777],[0.3571428571428571]
[0.2865151088108],[0.6223958333333334],[0.6071428571428571],[0.3877551020408163],[0.3027777777777778],[0.2619047619047619]
[0.3404958890153926],[0.5963541666666666],[0.6122448979591836],[0.4183673469387755],[0.16666666666666669],[0.20238095238095236]
[0.3600187543151463],[0.5572916666666666],[0.6122448979591836],[0.4591836734693877],[0.002777777777777778],[0.19047619047619047]
[0.3497247725519921],[0.5286458333333334],[0.6071428571428571],[0.47959183673469385],[0.9555555555555556],[0.14285714285714285]
[0.3806274330912152],[0.5625000000000001],[0.4821428571428571],[0.31632653061224486],[0.75],[0.2619047619047619]
[0.3868088245273816],[0.5833333333333334],[0.48469387755102034],[0.3061224489795918],[0.7583333333333334],[0.4047619047619047]
[0.25790640721210667],[0.5625000000000001],[0.48979591836734687],[0.32653061224489793],[0.6916666666666667],[0.30952380952380953]
[0.13980924274980522],[0.5625000000000001],[0.48979591836734687],[0.32653061224489793],[0.6916666666666667],[0.32142857142857145]
[0.09450178144819123],[0.5546875],[0.5076530612244897],[0.3469387755102041],[0.7527777777777778],[0.3333333333333333]
[0.06009921854140214],[0.5677083333333334],[0.5076530612244897],[0.336734693877551],[0.7805555555555556],[0.47619047619047616]
[0.05175437646290068],[0.5572916666666666],[0.5076530612244897],[0.3469387755102041],[0.7777777777777778],[0.5119047619047619]
[0.04880339793071477],[0.5572916666666666],[0.5510204081632653],[0.3877551020408163],[0.7916666666666667],[0.47619047619047616]
[0.07791015388326882],[0.5546875],[0.5663265306122448],[0.4081632653061224],[0.7805555555555556],[0.4047619047619047]
[0.10914788626999296],[0.5416666666666667],[0.5739795918367346],[0.42857142857142855],[0.8416666666666667],[0.30952380952380953]
[0.20597153473945884],[0.5520833333333334],[0.5739795918367346],[0.4183673469387755],[0.85],[0.45238095238095233]
[0.31996305853200047],[0.5729166666666667],[0.5918367346938775],[0.4183673469387755],[0.6166666666666667],[0.17857142857142855]
[0.3646511250767035],[0.6041666666666666],[0.6020408163265305],[0.39795918367346933],[0.7777777777777778],[0.3571428571428571]
[0.39280024295396493],[0.6510416666666667],[0.5790816326530611],[0.336734693877551],[0.9638888888888889],[0.488095238095238]
[0.3494136733926146],[0.6901041666666667],[0.4948979591836734],[0.24489795918367346],[0.016666666666666666],[0.44047619047619047]
[0.32976345719533084],[0.7161458333333334],[0.39030612244897955],[0.17346938775510204],[0.10277777777777779],[0.41666666666666663]
[0.3447186853292159],[0.6640625],[0.6122448979591836],[0.3571428571428571],[0.25],[0.6309523809523809]
[0.38660578204336027],[0.6223958333333334],[0.625],[0.4081632653061224],[0.2138888888888889],[0.7023809523809524]
[0.31847276825099696],[0.6171875],[0.6326530612244897],[0.4183673469387755],[0.21944444444444444],[0.5476190476190476]
[0.2856392772283822],[0.6171875],[0.6122448979591836],[0.39795918367346933],[0.23055555555555557],[0.42857142857142855]
[0.24682378735295285],[0.59375],[0.6301020408163265],[0.4387755102040816],[0.33611111111111114],[0.3333333333333333]
[0.296163540703164],[0.5677083333333334],[0.6326530612244897],[0.4693877551020408],[0.3388888888888889],[0.21428571428571427]
[0.2930105083742978],[0.5364583333333334],[0.6403061224489794],[0.520408163265306],[0.36944444444444446],[0.13095238095238096]
[0.28192737810084767],[0.5104166666666667],[0.6479591836734693],[0.5612244897959183],[0.7694444444444445],[0.11904761904761904]
[0.2825862239541725],[0.4947916666666667],[0.6403061224489794],[0.5714285714285714],[0.8055555555555556],[0.11904761904761904]
[0.21648321942669396],[0.47135416666666674],[0.6326530612244897],[0.5918367346938775],[0.9166666666666667],[0.11904761904761904]
[0.1480632207771358],[0.45052083333333337],[0.625],[0.6122448979591836],[0.9472222222222223],[0.17857142857142855]
[0.10531443028048078],[0.44010416666666663],[0.635204081632653],[0.6428571428571428],[0.9777777777777779],[0.19047619047619047]
[0.13264662588981763],[0.4244791666666667],[0.645408163265306],[0.6836734693877551],[0.8555555555555556],[0.10714285714285714]
[0.21160285251105843],[0.4166666666666667],[0.6326530612244897],[0.673469387755102],[0.763888888888889],[0.11904761904761904]
[0.18138174715997502],[0.3958333333333333],[0.6301020408163265],[0.7040816326530611],[0.7777777777777778],[0.10714285714285714]
[0.1530388851985422],[0.3854166666666667],[0.6096938775510203],[0.6836734693877551],[0.9805555555555556],[0.21428571428571427]
[0.1976952020331701],[0.375],[0.5994897959183673],[0.6836734693877551],[0.8805555555555555],[0.11904761904761904]
[0.2652011693249397],[0.35937500000000006],[0.5408163265306122],[0.6122448979591836],[0.8833333333333334],[0.10714285714285714]
[0.37590030716521344],[0.3671875],[0.5127551020408163],[0.5510204081632653],[0.9055555555555556],[0.16666666666666666]
[0.3431783247570322],[0.4348958333333333],[0.5025510204081632],[0.4591836734693877],[0.8666666666666667],[0.15476190476190477]
[0.413793171202003],[0.5390625],[0.4948979591836734],[0.3469387755102041],[0.7944444444444445],[0.09523809523809523]
[0.36902615555279134],[0.6171875],[0.6989795918367346],[0.49999999999999994],[0.24444444444444446],[0.19047619047619047]
[0.3592119068292565],[0.6276041666666667],[0.7091836734693877],[0.49999999999999994],[0.4027777777777778],[0.3333333333333333]
[0.34295376122352045],[0.6380208333333334],[0.6760204081632653],[0.44897959183673464],[0.36944444444444446],[0.2619047619047619]
[0.326802639856574],[0.6614583333333334],[0.6887755102040816],[0.4387755102040816],[0.40555555555555556],[0.32142857142857145]
[0.2959424589231388],[0.6458333333333334],[0.7015306122448979],[0.4693877551020408],[0.3472222222222222],[0.3928571428571428]
[0.2717079107241004],[0.6484375],[0.721938775510204],[0.4897959183673469],[0.275],[0.32142857142857145]
[0.23852661632401506],[0.6406250000000001],[0.7295918367346939],[0.5102040816326531],[0.2138888888888889],[0.369047619047619]
[0.24954570350263944],[0.6276041666666667],[0.7193877551020407],[0.5102040816326531],[0.28611111111111115],[0.2976190476190476]
[0.26494319740818867],[0.6041666666666666],[0.7193877551020407],[0.5408163265306122],[0.23611111111111113],[0.20238095238095236]
[0.27150515013927395],[0.5677083333333334],[0.721938775510204],[0.5918367346938775],[0.1638888888888889],[0.22619047619047616]
[0.24118344727613],[0.5442708333333334],[0.7193877551020407],[0.6224489795918366],[0.061111111111111116],[0.16666666666666666]
[0.2416645549085702],[0.5130208333333334],[0.7091836734693877],[0.6530612244897959],[0.005555555555555556],[0.16666666666666666]
[0.1997914755689134],[0.4947916666666667],[0.7091836734693877],[0.6836734693877551],[0.9750000000000001],[0.10714285714285714]
[0.10381739297101124],[0.47135416666666674],[0.7040816326530611],[0.7142857142857142],[0.011111111111111112],[0.16666666666666666]
[0.07794265286287667],[0.4557291666666667],[0.6913265306122448],[0.7142857142857142],[0.9527777777777778],[0.16666666666666666]
[0.10042315705537365],[0.44270833333333337],[0.6836734693877551],[0.7244897959183673],[0.9500000000000001],[0.15476190476190477]
[0.1853420948647903],[0.44010416666666663],[0.7066326530612244],[0.7755102040816326],[0.9611111111111111],[0.19047619047619047]
[0.15795878946651748],[0.43750000000000006],[0.721938775510204],[0.8061224489795917],[0.9777777777777779],[0.16666666666666666]
[0.11359137383130637],[0.44531250000000006],[0.7295918367346939],[0.8061224489795917],[0.04166666666666667],[0.16666666666666666]
[0.16332031902570782],[0.44531250000000006],[0.7295918367346939],[0.8061224489795917],[0.9972222222222222],[0.15476190476190477]
[0.24507890399262927],[0.43750000000000006],[0.7091836734693877],[0.7857142857142857],[0.9972222222222222],[0.14285714285714285]
[0.3447841723708744],[0.44270833333333337],[0.7168367346938775],[0.7857142857142857],[0.9888888888888889],[0.16666666666666666]
[0.3751388385114181],[0.4869791666666667],[0.7448979591836733],[0.7653061224489796],[0.019444444444444445],[0.13095238095238096]
[0.3931549169379434],[0.5651041666666666],[0.7397959183673468],[0.6224489795918366],[0.10277777777777779],[0.21428571428571427]
[0.40847261695568865],[0.6119791666666667],[0.7627551020408163],[0.5918367346938775],[0.20555555555555557],[0.2976190476190476]
[0.3988788821443962],[0.6354166666666666],[0.7627551020408163],[0.5612244897959183],[0.26944444444444443],[0.2857142857142857]
[0.360773563978828],[0.6432291666666666],[0.7755102040816326],[0.5714285714285714],[0.33333333333333337],[0.2857142857142857]
[0.36445665473649363],[0.6484375],[0.7678571428571428],[0.5510204081632653],[0.28611111111111115],[0.2976190476190476]
[0.3663214187356497],[0.65625],[0.7653061224489794],[0.5408163265306122],[0.30833333333333335],[0.369047619047619]
[0.32004411098170027],[0.6510416666666667],[0.760204081632653],[0.5408163265306122],[0.2611111111111111],[0.30952380952380953]
[0.2842421294269125],[0.6432291666666666],[0.770408163265306],[0.5612244897959183],[0.33055555555555555],[0.32142857142857145]
[0.2772233919841769],[0.6223958333333334],[0.7653061224489794],[0.5816326530612245],[0.28611111111111115],[0.2619047619047619]
