Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.3005272407732864],[0.7008547008547009],[0.8647959183673468],[0.7142857142857142],[0.2],[0.23809523809523808]
[0.24077328646748677],[0.698005698005698],[0.8622448979591836],[0.7142857142857142],[0.20277777777777778],[0.17857142857142855]
[0.15289982425307555],[0.6894586894586895],[0.8647959183673468],[0.7346938775510203],[0.10833333333333334],[0.11904761904761904]
[0.15641476274165197],[0.6723646723646725],[0.857142857142857],[0.7448979591836734],[0.09166666666666667],[0.19047619047619047]
[0.17926186291739893],[0.6495726495726496],[0.8494897959183672],[0.7653061224489796],[1.0],[0.11904761904761904]
[0.08611599297012298],[0.6239316239316239],[0.8367346938775508],[0.7857142857142857],[0.9416666666666667],[0.09523809523809523]
[0.05096660808435851],[0.603988603988604],[0.8341836734693877],[0.8163265306122448],[0.9416666666666667],[0.11904761904761904]
[0.04393673110720562],[0.5897435897435898],[0.8163265306122447],[0.8061224489795917],[0.04166666666666667],[0.10714285714285714]
[0.04745166959578207],[0.5754985754985755],[0.8086734693877551],[0.8163265306122448],[0.9555555555555556],[0.16666666666666666]
[0.050966608084358524],[0.5612535612535613],[0.8010204081632653],[0.8265306122448979],[0.9111111111111111],[0.11904761904761904]
[0.08084358523725832],[0.5498575498575499],[0.7882653061224489],[0.8163265306122448],[0.875],[0.05952380952380952]
[0.14586994727592265],[0.547008547008547],[0.7857142857142856],[0.8163265306122448],[0.9805555555555556],[0.14285714285714285]
[0.2442882249560632],[0.6267806267806268],[0.8010204081632653],[0.7142857142857142],[0.9777777777777779],[0.09523809523809523]
[0.35500878734622143],[0.7350427350427351],[0.7933673469387754],[0.5612244897959183],[0.09444444444444444],[0.17857142857142855]
[0.4077328646748682],[0.7834757834757835],[0.8061224489795917],[0.520408163265306],[0.2],[0.30952380952380953]
[0.37434094903339193],[0.8034188034188035],[0.7882653061224489],[0.47959183673469385],[0.275],[0.23809523809523808]
[0.3620386643233743],[0.8205128205128206],[0.8214285714285714],[0.49999999999999994],[0.4138888888888889],[0.4047619047619047]
[0.3391915641476274],[0.8347578347578348],[0.8214285714285714],[0.4897959183673469],[0.4166666666666667],[0.3928571428571428]
[0.30755711775043937],[0.8319088319088319],[0.8035714285714284],[0.4693877551020408],[0.4027777777777778],[0.38095238095238093]
[0.23725834797891035],[0.8262108262108262],[0.8494897959183672],[0.5306122448979591],[0.4138888888888889],[0.4047619047619047]
[0.25834797891036904],[0.8005698005698006],[0.8724489795918366],[0.5918367346938775],[0.31666666666666665],[0.38095238095238093]
[0.2618629173989455],[0.792022792022792],[0.885204081632653],[0.6224489795918366],[0.425],[0.4047619047619047]
[0.3181019332161687],[0.7663817663817664],[0.8647959183673468],[0.6224489795918366],[0.41944444444444445],[0.2976190476190476]
[0.3110720562390158],[0.7236467236467237],[0.846938775510204],[0.6530612244897959],[0.3388888888888889],[0.21428571428571427]
[0.3778558875219683],[0.7008547008547009],[0.857142857142857],[0.7040816326530611],[0.3861111111111111],[0.16666666666666666]
[0.3321616871704745],[0.6866096866096867],[0.8647959183673468],[0.7346938775510203],[0.3472222222222222],[0.13095238095238096]
[0.2513181019332162],[0.6894586894586895],[0.8596938775510203],[0.7244897959183673],[0.4527777777777778],[0.09523809523809523]
[0.2302284710017574],[0.698005698005698],[0.857142857142857],[0.7040816326530611],[0.48333333333333334],[0.15476190476190477]
[0.2601054481546573],[0.6923076923076923],[0.857142857142857],[0.7142857142857142],[0.7138888888888889],[0.16666666666666666]
[0.13532513181019332],[0.6695156695156695],[0.8494897959183672],[0.7346938775510203],[0.7277777777777779],[0.08333333333333333]
[0.05623901581722319],[0.6410256410256411],[0.8494897959183672],[0.7857142857142857],[0.6472222222222223],[0.08333333333333333]
[0.07557117750439366],[0.6239316239316239],[0.846938775510204],[0.8061224489795917],[0.8250000000000001],[0.07142857142857142]
[0.06151142355008787],[0.603988603988604],[0.8392857142857142],[0.8265306122448979],[0.9055555555555556],[0.05952380952380952]
[0.10720562390158167],[0.586894586894587],[0.8341836734693877],[0.846938775510204],[0.9166666666666667],[0.08333333333333333]
[0.22144112478031633],[0.5754985754985755],[0.8239795918367345],[0.846938775510204],[0.8638888888888889],[0.047619047619047616]
[0.3321616871704745],[0.5698005698005698],[0.8137755102040816],[0.836734693877551],[0.8472222222222222],[0.09523809523809523]
[0.4077328646748682],[0.6068376068376069],[0.8214285714285714],[0.7857142857142857],[0.9472222222222223],[0.08333333333333333]
[0.4833040421792619],[0.6866096866096867],[0.8341836734693877],[0.6836734693877551],[0.14722222222222223],[0.047619047619047616]
[0.43057996485061506],[0.7407407407407407],[0.8341836734693877],[0.6122448979591836],[0.19166666666666668],[0.16666666666666666]
[0.35500878734622143],[0.7692307692307693],[0.8443877551020407],[0.5918367346938775],[0.3944444444444445],[0.2738095238095238]
[0.3233743409490334],[0.8148148148148149],[0.846938775510204],[0.5408163265306122],[0.41111111111111115],[0.2738095238095238]
[0.39543057996485054],[0.754985754985755],[0.8418367346938774],[0.6020408163265306],[0.3611111111111111],[0.2976190476190476]
[0.3848857644991213],[0.7207977207977209],[0.8494897959183672],[0.6632653061224489],[0.3666666666666667],[0.14285714285714285]
[0.4007029876977153],[0.8005698005698006],[0.8341836734693877],[0.5408163265306122],[0.38333333333333336],[0.2857142857142857]
[0.3866432337434095],[0.7863247863247864],[0.8214285714285714],[0.5408163265306122],[0.39166666666666666],[0.4047619047619047]
[0.3901581722319859],[0.7492877492877493],[0.7525510204081631],[0.4897959183673469],[0.05555555555555556],[0.47619047619047616]
[0.29701230228471004],[0.7207977207977209],[0.7525510204081631],[0.520408163265306],[0.0638888888888889],[0.6309523809523809]
[0.31282952548330406],[0.6923076923076923],[0.7806122448979591],[0.5918367346938775],[0.17222222222222222],[0.5952380952380952]
[0.3620386643233743],[0.6581196581196582],[0.7857142857142856],[0.6428571428571428],[0.17222222222222222],[0.5357142857142857]
[0.2917398945518453],[0.6467236467236467],[0.7882653061224489],[0.6632653061224489],[0.18055555555555555],[0.38095238095238093]
[0.21792618629173985],[0.6324786324786325],[0.7627551020408163],[0.6428571428571428],[0.05277777777777778],[0.16666666666666666]
[0.18277680140597535],[0.6096866096866097],[0.7397959183673468],[0.6326530612244897],[0.9722222222222222],[0.16666666666666666]
[0.17047451669595778],[0.586894586894587],[0.732142857142857],[0.6530612244897959],[0.9972222222222222],[0.13095238095238096]
[0.12302284710017575],[0.5726495726495727],[0.7372448979591837],[0.6836734693877551],[0.016666666666666666],[0.13095238095238096]
[0.11072056239015815],[0.5698005698005698],[0.7397959183673468],[0.6938775510204082],[0.9694444444444444],[0.19047619047619047]
[0.07381370826010544],[0.5669515669515669],[0.7423469387755102],[0.7040816326530611],[0.016666666666666666],[0.17857142857142855]
[0.04569420035149386],[0.5641025641025641],[0.7448979591836733],[0.7142857142857142],[0.9944444444444445],[0.20238095238095236]
[0.09138840070298768],[0.5641025641025641],[0.7397959183673468],[0.7040816326530611],[0.075],[0.21428571428571427]
[0.18629173989455183],[0.5356125356125356],[0.7295918367346939],[0.7244897959183673],[0.9805555555555556],[0.13095238095238096]
[0.2882249560632689],[0.5384615384615384],[0.7015306122448979],[0.673469387755102],[0.9722222222222222],[0.16666666666666666]
[0.36379613356766255],[0.5954415954415954],[0.693877551020408],[0.5816326530612245],[0.044444444444444446],[0.09523809523809523]
[0.4077328646748682],[0.6837606837606838],[0.7448979591836733],[0.5510204081632653],[0.20555555555555557],[0.3571428571428571]
[0.39191564147627417],[0.7122507122507122],[0.7040816326530611],[0.4693877551020408],[0.16666666666666669],[0.5833333333333334]
[0.3409490333919156],[0.7350427350427351],[0.6811224489795917],[0.4183673469387755],[0.2],[0.5]
[0.30755711775043937],[0.7578347578347578],[0.6479591836734693],[0.36734693877551017],[0.20277777777777778],[0.38095238095238093]
[0.3216168717047452],[0.7720797720797722],[0.6913265306122448],[0.39795918367346933],[0.28055555555555556],[0.41666666666666663]
[0.34797891036906853],[0.7521367521367521],[0.732142857142857],[0.4591836734693877],[0.29444444444444445],[0.45238095238095233]
[0.3304042179261863],[0.7435897435897436],[0.711734693877551],[0.44897959183673464],[0.2888888888888889],[0.38095238095238093]
[0.32513181019332155],[0.7321937321937322],[0.7448979591836733],[0.49999999999999994],[0.2138888888888889],[0.45238095238095233]
[0.30404217926186294],[0.7037037037037037],[0.7448979591836733],[0.5306122448979591],[0.18611111111111112],[0.5]
[0.3005272407732864],[0.6923076923076923],[0.7525510204081631],[0.5510204081632653],[0.20833333333333334],[0.42857142857142855]
[0.3181019332161687],[0.6752136752136753],[0.7448979591836733],[0.5612244897959183],[0.20555555555555557],[0.3333333333333333]
[0.3391915641476274],[0.6609686609686609],[0.7040816326530611],[0.520408163265306],[0.24166666666666667],[0.14285714285714285]
[0.3110720562390158],[0.6267806267806268],[0.7040816326530611],[0.5612244897959183],[0.9083333333333333],[0.14285714285714285]
[0.2038664323374341],[0.5982905982905983],[0.721938775510204],[0.6224489795918366],[0.3027777777777778],[0.03571428571428571]
[0.1933216168717047],[0.5698005698005698],[0.6913265306122448],[0.6122448979591836],[0.8250000000000001],[0.10714285714285714]
[0.17223198594024605],[0.5498575498575499],[0.6479591836734693],[0.5714285714285714],[0.8194444444444445],[0.11904761904761904]
[0.08435852372583477],[0.5413105413105413],[0.6403061224489794],[0.5714285714285714],[0.7138888888888889],[0.10714285714285714]
[0.05975395430579963],[0.5356125356125356],[0.6403061224489794],[0.5816326530612245],[0.8694444444444445],[0.17857142857142855]
[0.06502636203866433],[0.5356125356125356],[0.6683673469387754],[0.6224489795918366],[0.8027777777777778],[0.11904761904761904]
[0.05975395430579963],[0.5356125356125356],[0.6811224489795917],[0.6428571428571428],[0.8472222222222222],[0.14285714285714285]
[0.09841827768014058],[0.5413105413105413],[0.6862244897959183],[0.6428571428571428],[0.9],[0.16666666666666666]
[0.21616871704745164],[0.547008547008547],[0.6913265306122448],[0.6428571428571428],[0.002777777777777778],[0.14285714285714285]
[0.3110720562390158],[0.5584045584045585],[0.7244897959183673],[0.6836734693877551],[0.9916666666666667],[0.22619047619047616]
[0.4007029876977153],[0.6324786324786325],[0.7397959183673468],[0.6020408163265306],[0.9833333333333334],[0.3333333333333333]
[0.4411247803163444],[0.7037037037037037],[0.7448979591836733],[0.5306122448979591],[0.9722222222222222],[0.34523809523809523]
[0.36731107205623903],[0.7578347578347578],[0.7270408163265305],[0.44897959183673464],[0.4388888888888889],[0.16666666666666666]
[0.3198594024604569],[0.7891737891737892],[0.7397959183673468],[0.4387755102040816],[0.3944444444444445],[0.32142857142857145]
[0.281195079086116],[0.7863247863247864],[0.7474489795918366],[0.44897959183673464],[0.4166666666666667],[0.41666666666666663]
[0.3233743409490334],[0.7834757834757835],[0.7882653061224489],[0.49999999999999994],[0.37222222222222223],[0.4047619047619047]
[0.3216168717047452],[0.7863247863247864],[0.8214285714285714],[0.5408163265306122],[0.4],[0.42857142857142855]
[0.29349736379613356],[0.7891737891737892],[0.8239795918367345],[0.5408163265306122],[0.39166666666666666],[0.488095238095238]
[0.3813708260105448],[0.7806267806267806],[0.8035714285714284],[0.520408163265306],[0.3944444444444445],[0.3928571428571428]
[0.35852372583479786],[0.7663817663817664],[0.8137755102040816],[0.5510204081632653],[0.4083333333333333],[0.38095238095238093]
[0.27416520210896306],[0.7293447293447294],[0.8112244897959182],[0.5918367346938775],[0.23055555555555557],[0.32142857142857145]
[0.2917398945518453],[0.7037037037037037],[0.8163265306122447],[0.6326530612244897],[0.22777777777777777],[0.22619047619047616]
[0.3268892794376098],[0.6780626780626781],[0.8494897959183672],[0.7244897959183673],[0.21666666666666667],[0.17857142857142855]
[0.28998242530755713],[0.6638176638176638],[0.8494897959183672],[0.7448979591836734],[0.5611111111111111],[0.07142857142857142]
[0.19507908611599292],[0.6638176638176638],[0.8418367346938774],[0.7346938775510203],[0.513888888888889],[0.17857142857142855]
[0.13532513181019332],[0.6495726495726496],[0.8316326530612244],[0.7346938775510203],[0.8055555555555556],[0.09523809523809523]
[0.14411247803163443],[0.6324786324786325],[0.8112244897959182],[0.7244897959183673],[0.8388888888888889],[0.14285714285714285]
[0.054481546572934976],[0.6125356125356125],[0.8086734693877551],[0.7551020408163265],[0.8361111111111111],[0.09523809523809523]
[0.02636203866432337],[0.603988603988604],[0.818877551020408],[0.7857142857142857],[0.8638888888888889],[0.10714285714285714]
[0.01581722319859403],[0.5897435897435898],[0.8163265306122447],[0.8061224489795917],[0.9083333333333333],[0.07142857142857142]
[0.02460456942003513],[0.5641025641025641],[0.7908163265306122],[0.7959183673469387],[0.8],[0.09523809523809523]
[0.06854130052724075],[0.5584045584045585],[0.7933673469387754],[0.8163265306122448],[0.8305555555555556],[0.08333333333333333]
[0.18629173989455183],[0.5498575498575499],[0.7882653061224489],[0.8163265306122448],[0.8638888888888889],[0.07142857142857142]
[0.3181019332161687],[0.5441595441595443],[0.7755102040816326],[0.8061224489795917],[0.8472222222222222],[0.11904761904761904]
[0.3760984182776801],[0.6068376068376069],[0.7933673469387754],[0.7346938775510203],[0.913888888888889],[0.10714285714285714]
[0.3936731107205624],[0.7008547008547009],[0.7882653061224489],[0.5918367346938775],[0.24166666666666667],[0.07142857142857142]
[0.31634446397188043],[0.7663817663817664],[0.7908163265306122],[0.520408163265306],[0.5027777777777778],[0.17857142857142855]
[0.3110720562390158],[0.7834757834757835],[0.8112244897959182],[0.5306122448979591],[0.4277777777777778],[0.3571428571428571]
[0.2917398945518453],[0.7948717948717948],[0.8443877551020407],[0.5612244897959183],[0.4777777777777778],[0.41666666666666663]
[0.31282952548330406],[0.7891737891737892],[0.8316326530612244],[0.5510204081632653],[0.4027777777777778],[0.47619047619047616]
[0.3901581722319859],[0.7749287749287749],[0.857142857142857],[0.6020408163265306],[0.38333333333333336],[0.4047619047619047]
[0.3093145869947276],[0.7350427350427351],[0.857142857142857],[0.6530612244897959],[0.425],[0.3333333333333333]
[0.3848857644991213],[0.7635327635327636],[0.8596938775510203],[0.6224489795918366],[0.3805555555555556],[0.3571428571428571]
[0.3760984182776801],[0.7635327635327636],[0.8596938775510203],[0.6224489795918366],[0.45833333333333337],[0.2738095238095238]
[0.2688927943760984],[0.7378917378917379],[0.857142857142857],[0.6530612244897959],[0.4444444444444445],[0.21428571428571427]
[0.3198594024604569],[0.7008547008547009],[0.8647959183673468],[0.7142857142857142],[0.4361111111111111],[0.19047619047619047]
[0.33567662565905093],[0.6809116809116809],[0.8698979591836733],[0.7551020408163265],[0.5583333333333333],[0.13095238095238096]
[0.27943760984182775],[0.6666666666666666],[0.857142857142857],[0.7551020408163265],[0.6722222222222223],[0.10714285714285714]
[0.18101933216168714],[0.6438746438746439],[0.857142857142857],[0.7959183673469387],[0.7277777777777779],[0.09523809523809523]
[0.16871704745166957],[0.6267806267806268],[0.8392857142857142],[0.7857142857142857],[0.7805555555555556],[0.13095238095238096]
[0.14586994727592265],[0.603988603988604],[0.8290816326530611],[0.8061224489795917],[0.8194444444444445],[0.07142857142857142]
[0.050966608084358524],[0.5925925925925927],[0.8214285714285714],[0.8061224489795917],[0.75],[0.13095238095238096]
[0.031634446397188036],[0.5897435897435898],[0.8163265306122447],[0.8061224489795917],[0.8166666666666667],[0.14285714285714285]
[0.01581722319859403],[0.5783475783475783],[0.8010204081632653],[0.7959183673469387],[0.8250000000000001],[0.15476190476190477]
[0.01933216168717048],[0.5669515669515669],[0.7806122448979591],[0.7755102040816326],[0.7972222222222223],[0.08333333333333333]
[nan],[0.5498575498575499],[0.7678571428571428],[0.7755102040816326],[0.7861111111111111],[0.13095238095238096]
[nan],[0.5384615384615384],[0.7576530612244897],[0.7755102040816326],[0.1],[0.13095238095238096]
[0.3093145869947276],[0.5327635327635327],[0.7448979591836733],[0.7653061224489796],[0.8777777777777778],[0.08333333333333333]
[0.3567662565905097],[0.5982905982905983],[0.7576530612244897],[0.6836734693877551],[0.8],[0.08333333333333333]
[0.3954305799648506],[0.7065527065527066],[0.7857142857142856],[0.5816326530612245],[0.5305555555555556],[0.10714285714285714]
[0.3602811950790861],[0.7663817663817664],[0.7755102040816326],[0.49999999999999994],[0.5194444444444445],[0.20238095238095236]
[0.29701230228471],[0.8262108262108262],[0.7729591836734693],[0.4387755102040816],[0.5583333333333333],[0.2619047619047619]
[0.31458699472759233],[0.8518518518518519],[0.7627551020408163],[0.4081632653061224],[0.3805555555555556],[0.42857142857142855]
[0.31634446397188043],[0.8404558404558404],[0.818877551020408],[0.47959183673469385],[0.39722222222222225],[0.46428571428571425]
[0.3497363796133568],[0.8461538461538461],[0.8061224489795917],[0.4591836734693877],[0.45],[0.46428571428571425]
[0.3005272407732864],[0.8518518518518519],[0.7755102040816326],[0.4183673469387755],[0.43333333333333335],[0.5]
[0.3181019332161687],[0.8433048433048433],[0.8316326530612244],[0.4897959183673469],[0.4638888888888889],[0.3333333333333333]
[0.36379613356766255],[0.7891737891737892],[0.8545918367346937],[0.5816326530612245],[0.39166666666666666],[0.34523809523809523]
[0.27768014059753954],[0.7692307692307693],[0.8239795918367345],[0.5612244897959183],[0.4277777777777778],[0.2738095238095238]
[0.30404217926186294],[0.7350427350427351],[0.8367346938775508],[0.6224489795918366],[0.4],[0.13095238095238096]
[0.3216168717047452],[0.7065527065527066],[0.8494897959183672],[0.6836734693877551],[0.39722222222222225],[0.08333333333333333]
[0.21616871704745164],[0.6809116809116809],[0.846938775510204],[0.7142857142857142],[0.07222222222222223],[0.07142857142857142]
[0.15289982425307555],[0.6609686609686609],[0.8520408163265305],[0.7551020408163265],[0.03333333333333333],[0.11904761904761904]
[0.13708260105448156],[0.6410256410256411],[0.8239795918367345],[0.7346938775510203],[0.9500000000000001],[0.08333333333333333]
[0.17047451669595778],[0.6125356125356125],[0.7831632653061223],[0.7040816326530611],[0.7083333333333334],[0.07142857142857142]
[0.05623901581722319],[0.5897435897435898],[0.7066326530612244],[0.6122448979591836],[0.8416666666666667],[0.09523809523809523]
[0.026362038664323385],[0.5754985754985755],[0.7015306122448979],[0.6224489795918366],[0.8555555555555556],[0.05952380952380952]
[0.008787346221441124],[0.5584045584045585],[0.6989795918367346],[0.6428571428571428],[0.8638888888888889],[0.05952380952380952]
[0.02460456942003513],[0.5441595441595443],[0.6836734693877551],[0.6326530612244897],[0.7833333333333333],[0.09523809523809523]
[0.01757469244288227],[0.5356125356125356],[0.6887755102040816],[0.6530612244897959],[0.8972222222222223],[0.08333333333333333]
[0.06502636203866433],[0.5299145299145299],[0.6709183673469387],[0.6326530612244897],[0.9222222222222223],[0.11904761904761904]
[0.13884007029876974],[0.5299145299145299],[0.6836734693877551],[0.6530612244897959],[0.9361111111111111],[0.15476190476190477]
[0.3005272407732864],[0.6011396011396012],[0.6836734693877551],[0.5612244897959183],[0.8583333333333334],[0.08333333333333333]
[0.4024604569420035],[0.7378917378917379],[0.6836734693877551],[0.4183673469387755],[0.9277777777777778],[0.05952380952380952]
[0.4007029876977153],[0.8262108262108262],[0.6913265306122448],[0.3571428571428571],[0.3527777777777778],[0.10714285714285714]
[0.3427065026362039],[0.868945868945869],[0.711734693877551],[0.3469387755102041],[0.4277777777777778],[0.19047619047619047]
[0.3304042179261863],[0.8974358974358975],[0.7372448979591837],[0.3469387755102041],[0.46111111111111114],[0.20238095238095236]
[0.3268892794376098],[0.8917378917378918],[0.6836734693877551],[0.3061224489795918],[0.37777777777777777],[0.3333333333333333]
[0.31634446397188043],[0.8974358974358975],[0.711734693877551],[0.32653061224489793],[0.3472222222222222],[0.32142857142857145]
[0.2442882249560632],[0.8518518518518519],[0.7755102040816326],[0.4183673469387755],[0.33333333333333337],[0.34523809523809523]
[0.26362038664323373],[0.8518518518518519],[0.7627551020408163],[0.4081632653061224],[0.3666666666666667],[0.3333333333333333]
[0.27065026362038663],[0.8233618233618233],[0.8061224489795917],[0.47959183673469385],[0.3805555555555556],[0.34523809523809523]
[0.24253075571177504],[0.7948717948717948],[0.8367346938775508],[0.5510204081632653],[0.3277777777777778],[0.2619047619047619]
[0.2671353251318102],[0.7435897435897436],[0.8367346938775508],[0.6122448979591836],[0.20833333333333334],[0.22619047619047616]
[0.2671353251318102],[0.717948717948718],[0.8647959183673468],[0.6938775510204082],[0.18055555555555555],[0.20238095238095236]
[0.20210896309314588],[0.7037037037037037],[0.8775510204081631],[0.7346938775510203],[0.19166666666666668],[0.16666666666666666]
[0.15992970123022843],[0.6780626780626781],[0.8316326530612244],[0.6938775510204082],[0.06666666666666667],[0.19047619047619047]
[0.15992970123022845],[0.6495726495726496],[0.7959183673469388],[0.673469387755102],[0.03333333333333333],[0.13095238095238096]
[0.14235500878734622],[0.6324786324786325],[0.7627551020408163],[0.6428571428571428],[0.005555555555555556],[0.20238095238095236]
[0.054481546572934976],[0.6125356125356125],[0.7448979591836733],[0.6428571428571428],[0.8805555555555555],[0.14285714285714285]
[0.031634446397188036],[0.6210826210826211],[0.7474489795918366],[0.6326530612244897],[0.8444444444444444],[0.15476190476190477]
[0.03339191564147626],[0.5925925925925927],[0.7295918367346939],[0.6428571428571428],[0.9222222222222223],[0.14285714285714285]
[0.02811950790861161],[0.5698005698005698],[0.7168367346938775],[0.6530612244897959],[0.8527777777777779],[0.10714285714285714]
[0.038664323374340955],[0.5527065527065527],[0.711734693877551],[0.673469387755102],[0.8722222222222222],[0.10714285714285714]
[0.07205623901581723],[0.5384615384615384],[0.711734693877551],[0.6938775510204082],[0.8444444444444444],[0.09523809523809523]
[0.12829525483304044],[0.547008547008547],[0.7270408163265305],[0.7040816326530611],[0.8583333333333334],[0.11904761904761904]
[0.2548330404217926],[0.6125356125356125],[0.7346938775510203],[0.6224489795918366],[0.9305555555555556],[0.13095238095238096]
[0.3462214411247803],[0.7492877492877493],[0.7372448979591837],[0.4693877551020408],[0.9944444444444445],[0.11904761904761904]
[0.4094903339191564],[0.8347578347578348],[0.75],[0.4081632653061224],[0.18888888888888888],[0.21428571428571427]
[0.398945518453427],[0.8461538461538461],[0.7397959183673468],[0.3877551020408163],[0.19722222222222224],[0.41666666666666663]
[0.3339191564147627],[0.8433048433048433],[0.7678571428571428],[0.4183673469387755],[0.2611111111111111],[0.369047619047619]
[0.3304042179261863],[0.868945868945869],[0.7576530612244897],[0.3877551020408163],[0.22777777777777777],[0.47619047619047616]
[0.30404217926186294],[0.8746438746438746],[0.693877551020408],[0.32653061224489793],[0.2888888888888889],[0.4047619047619047]
[0.27416520210896306],[0.8547008547008548],[0.7653061224489794],[0.4081632653061224],[0.325],[0.46428571428571425]
[0.2829525483304042],[0.8376068376068376],[0.8316326530612244],[0.49999999999999994],[0.25],[0.45238095238095233]
[0.2513181019332162],[0.7891737891737892],[0.8749999999999999],[0.6122448979591836],[0.22222222222222224],[0.34523809523809523]
[0.2495606326889279],[0.7692307692307693],[0.8903061224489794],[0.6632653061224489],[0.2],[0.2976190476190476]
[0.2671353251318102],[0.7435897435897436],[0.9005102040816326],[0.7142857142857142],[0.22777777777777777],[0.20238095238095236]
[0.3198594024604569],[0.717948717948718],[0.8903061224489794],[0.7346938775510203],[0.10277777777777779],[0.19047619047619047]
[0.2759226713532513],[0.7037037037037037],[0.8724489795918366],[0.7244897959183673],[0.15],[0.15476190476190477]
[0.18804920913884005],[0.6780626780626781],[0.7882653061224489],[0.6224489795918366],[0.08611111111111111],[0.19047619047619047]
[0.14411247803163443],[0.6467236467236467],[0.7806122448979591],[0.6530612244897959],[0.8027777777777778],[0.08333333333333333]
[0.18804920913884005],[0.6239316239316239],[0.7551020408163265],[0.6428571428571428],[0.8277777777777778],[0.09523809523809523]
[0.11247803163444636],[0.6125356125356125],[0.7397959183673468],[0.6326530612244897],[0.8555555555555556],[0.10714285714285714]
[0.06854130052724075],[0.5954415954415954],[0.732142857142857],[0.6428571428571428],[0.9972222222222222],[0.11904761904761904]
[0.03690685413005273],[0.5783475783475783],[0.6989795918367346],[0.6122448979591836],[0.8472222222222222],[0.11904761904761904]
[0.029876977152899824],[0.586894586894587],[0.6989795918367346],[0.6020408163265306],[0.019444444444444445],[0.22619047619047616]
[0.07381370826010544],[0.584045584045584],[0.7015306122448979],[0.6122448979591836],[0.04166666666666667],[0.17857142857142855]
[0.1968365553602812],[0.5811965811965811],[0.7066326530612244],[0.6224489795918366],[0.01388888888888889],[0.16666666666666666]
[0.28998242530755713],[0.5783475783475783],[0.7091836734693877],[0.6326530612244897],[0.01388888888888889],[0.14285714285714285]
[0.3567662565905097],[0.6381766381766382],[0.7372448979591837],[0.5918367346938775],[0.763888888888889],[0.08333333333333333]
[0.500878734622144],[0.7492877492877493],[0.8214285714285714],[0.5816326530612245],[0.2388888888888889],[0.22619047619047616]
[0.39367311072056244],[0.7891737891737892],[0.8698979591836733],[0.6020408163265306],[0.24166666666666667],[0.369047619047619]
[0.33567662565905093],[0.8005698005698006],[0.8724489795918366],[0.5918367346938775],[0.20833333333333334],[0.3928571428571428]
[0.31282952548330406],[0.8148148148148149],[0.8698979591836733],[0.5714285714285714],[0.30833333333333335],[0.369047619047619]
[0.3286467486818981],[0.8148148148148149],[0.9234693877551019],[0.6530612244897959],[0.37222222222222223],[0.4047619047619047]
[0.3198594024604569],[0.8034188034188035],[0.9030612244897958],[0.6326530612244897],[0.29444444444444445],[0.3928571428571428]
[0.2548330404217926],[0.8176638176638177],[0.9005102040816326],[0.6122448979591836],[0.24444444444444446],[0.3571428571428571]
[0.3075571177504393],[0.811965811965812],[0.8877551020408163],[0.6020408163265306],[0.22777777777777777],[0.3928571428571428]
[0.2601054481546573],[0.7977207977207977],[0.9030612244897958],[0.6428571428571428],[0.18333333333333335],[0.38095238095238093]
[0.2460456942003514],[0.7578347578347578],[0.9005102040816326],[0.6938775510204082],[0.23611111111111113],[0.3333333333333333]
[0.3181019332161687],[0.7207977207977209],[0.9132653061224489],[0.7755102040816326],[0.18333333333333335],[0.30952380952380953]
[0.3620386643233743],[0.7008547008547009],[0.9183673469387754],[0.8163265306122448],[0.1638888888888889],[0.3571428571428571]
[0.29349736379613356],[0.6923076923076923],[0.9285714285714284],[0.846938775510204],[0.15833333333333333],[0.23809523809523808]
[0.18804920913884005],[0.6866096866096867],[0.9132653061224489],[0.8265306122448979],[0.08333333333333334],[0.20238095238095236]
[0.17926186291739893],[0.6780626780626781],[0.9030612244897958],[0.8265306122448979],[0.8777777777777778],[0.09523809523809523]
[0.14411247803163443],[0.6609686609686609],[0.8724489795918366],[0.7959183673469387],[0.8444444444444444],[0.09523809523809523]
[0.09666080843585237],[0.6609686609686609],[0.8673469387755101],[0.7857142857142857],[0.005555555555555556],[0.17857142857142855]
[0.04217926186291741],[0.6467236467236467],[0.8418367346938774],[0.7551020408163265],[0.11944444444444445],[0.5]
[0.05623901581722319],[0.6552706552706553],[0.8775510204081631],[0.8163265306122448],[0.7777777777777778],[0.11904761904761904]
[0.021089630931458693],[0.6324786324786325],[0.8698979591836733],[0.836734693877551],[0.7472222222222222],[0.14285714285714285]
[0.054481546572934976],[0.6267806267806268],[0.8316326530612244],[0.7755102040816326],[0.02777777777777778],[0.15476190476190477]
[0.20035149384885761],[0.6239316239316239],[0.8214285714285714],[0.7551020408163265],[0.7944444444444445],[0.09523809523809523]
[0.27416520210896306],[0.6125356125356125],[0.8214285714285714],[0.7755102040816326],[0.1638888888888889],[0.05952380952380952]
[0.34446397188049205],[0.6438746438746439],[0.8086734693877551],[0.7040816326530611],[0.8555555555555556],[0.13095238095238096]
[0.3866432337434095],[0.7464387464387464],[0.7959183673469388],[0.5510204081632653],[0.08611111111111111],[0.05952380952380952]
[0.3321616871704745],[0.8034188034188035],[0.8367346938775508],[0.5408163265306122],[0.45],[0.09523809523809523]
[0.3374340949033392],[0.8148148148148149],[0.8826530612244897],[0.5918367346938775],[0.40555555555555556],[0.25]
