Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.2827487473156765],[0.6666666666666666],[0.693877551020408],[0.49999999999999994],[0.24444444444444446],[0.2619047619047619]
[0.23120973514674303],[0.6638176638176638],[0.7066326530612244],[0.520408163265306],[0.20555555555555557],[0.42857142857142855]
[0.1868289191123837],[0.6552706552706553],[0.721938775510204],[0.5510204081632653],[0.19444444444444445],[0.369047619047619]
[0.11667859699355765],[0.6467236467236467],[0.721938775510204],[0.5612244897959183],[0.19444444444444445],[0.3928571428571428]
[0.07945597709377239],[0.6324786324786325],[0.7397959183673468],[0.6020408163265306],[0.18611111111111112],[0.44047619047619047]
[0.05798138869005013],[0.6267806267806268],[0.7270408163265305],[0.5918367346938775],[0.19166666666666668],[0.369047619047619]
[0.10808876163206874],[0.6296296296296297],[0.7372448979591837],[0.6020408163265306],[0.18611111111111112],[0.2857142857142857]
[0.07086614173228345],[0.5811965811965811],[0.7729591836734693],[0.7346938775510203],[0.2111111111111111],[0.25]
[0.11381531853972801],[0.5698005698005698],[0.8086734693877551],[0.8265306122448979],[0.7388888888888889],[0.05952380952380952]
[0.10307802433786686],[0.49002849002849],[0.7091836734693877],[0.7653061224489796],[0.7333333333333334],[0.4047619047619047]
[0.24123120973514678],[0.4672364672364672],[0.7270408163265305],[0.836734693877551],[0.5805555555555556],[0.17857142857142855]
[0.46385110952040093],[0.472934472934473],[0.732142857142857],[0.836734693877551],[0.6638888888888889],[0.07142857142857142]
[0.7372942018611311],[0.4871794871794872],[0.7295918367346939],[0.8061224489795917],[0.06666666666666667],[0.09523809523809523]
[0.695060844667144],[0.5641025641025641],[0.7091836734693877],[0.6530612244897959],[0.9944444444444445],[0.07142857142857142]
[0.596993557623479],[0.6210826210826211],[0.7295918367346939],[0.6020408163265306],[0.39722222222222225],[0.30952380952380953]
[0.5955619183965641],[0.6410256410256411],[0.7397959183673468],[0.5918367346938775],[0.48333333333333334],[0.2619047619047619]
[0.4674302075876879],[0.6723646723646725],[0.7831632653061223],[0.6224489795918366],[0.4027777777777778],[0.2857142857142857]
[0.577666428060129],[0.698005698005698],[0.7397959183673468],[0.5306122448979591],[0.5222222222222223],[0.3928571428571428]
[0.37294201861131],[0.6638176638176638],[0.770408163265306],[0.6122448979591836],[0.48333333333333334],[0.5]
[0.4065855404438082],[0.6096866096866097],[0.7755102040816326],[0.6938775510204082],[0.49444444444444446],[0.3928571428571428]
[0.34073013600572655],[0.5783475783475783],[0.770408163265306],[0.7346938775510203],[0.5555555555555556],[0.2619047619047619]
[0.37723693629205446],[0.5441595441595443],[0.7678571428571428],[0.7857142857142857],[0.09444444444444444],[0.08333333333333333]
[0.4674302075876879],[0.5128205128205128],[0.7755102040816326],[0.8571428571428571],[0.9972222222222222],[0.21428571428571427]
[0.40229062276306377],[0.48148148148148145],[0.7551020408163265],[0.8775510204081632],[0.10277777777777779],[0.09523809523809523]
[0.4702934860415176],[0.45868945868945876],[0.7474489795918366],[0.9081632653061223],[0.9750000000000001],[0.11904761904761904]
[0.3027916964924839],[0.452991452991453],[0.6224489795918366],[0.6632653061224489],[0.04166666666666667],[0.17857142857142855]
[0.20615604867573373],[0.4615384615384615],[0.5918367346938775],[0.6020408163265306],[0.08055555555555556],[0.2619047619047619]
[0.09019327129563348],[0.4102564102564103],[0.6198979591836734],[0.7244897959183673],[0.9472222222222223],[0.08333333333333333]
[0.045812455261274164],[0.3817663817663818],[0.6122448979591836],[0.7551020408163265],[0.9333333333333333],[0.13095238095238096]
[0.029348604151753756],[0.36182336182336183],[0.6020408163265305],[0.7755102040816326],[0.888888888888889],[0.11904761904761904]
[0.025053686471009314],[0.36182336182336183],[0.5994897959183673],[0.7653061224489796],[0.011111111111111112],[0.14285714285714285]
[0.01789549033643522],[0.3532763532763533],[0.6020408163265305],[0.7857142857142857],[0.8138888888888889],[0.05952380952380952]
[0.025053686471009314],[0.33048433048433046],[0.5918367346938775],[0.8061224489795917],[0.8583333333333334],[0.11904761904761904]
[0.07802433786685753],[0.32193732193732194],[0.5892857142857142],[0.8163265306122448],[0.8861111111111112],[0.11904761904761904]
[0.25984251968503935],[0.3247863247863248],[0.5918367346938775],[0.8163265306122448],[0.8722222222222222],[0.10714285714285714]
[0.48317823908375096],[0.3789173789173789],[0.6020408163265305],[0.7448979591836734],[0.8972222222222223],[0.15476190476190477]
[0.6077308518253401],[0.4700854700854701],[0.645408163265306],[0.673469387755102],[0.9194444444444445],[0.11904761904761904]
[0.5962777380100216],[0.5641025641025641],[0.7525510204081631],[0.7244897959183673],[0.35833333333333334],[0.11904761904761904]
[0.534001431639227],[0.6068376068376069],[0.6811224489795917],[0.5510204081632653],[0.2888888888888889],[0.16666666666666666]
[0.5798138869005012],[0.6324786324786325],[0.6224489795918366],[0.44897959183673464],[0.16944444444444445],[0.22619047619047616]
[0.40229062276306377],[0.6467236467236467],[0.625],[0.4387755102040816],[0.18888888888888888],[0.2976190476190476]
[0.44523979957050835],[0.6381766381766382],[0.6683673469387754],[0.49999999999999994],[0.38333333333333336],[0.2738095238095238]
[0.40586972083035083],[0.5754985754985755],[0.7295918367346939],[0.6632653061224489],[0.36388888888888893],[0.2738095238095238]
[0.26986399427344315],[0.5527065527065527],[0.721938775510204],[0.6836734693877551],[0.26944444444444443],[0.15476190476190477]
[0.44667143879742316],[0.5270655270655271],[0.7270408163265305],[0.7346938775510203],[0.1527777777777778],[0.16666666666666666]
[0.36292054402290624],[0.4985754985754986],[0.7244897959183673],[0.7755102040816326],[0.13611111111111113],[0.07142857142857142]
[0.4531138153185397],[0.4672364672364672],[0.7168367346938775],[0.8163265306122448],[0.9500000000000001],[0.14285714285714285]
[0.474588403722262],[0.4415954415954416],[0.693877551020408],[0.8163265306122448],[0.8527777777777779],[0.09523809523809523]
[0.30851825340014316],[0.4102564102564103],[0.6734693877551019],[0.836734693877551],[0.8083333333333333],[0.10714285714285714]
[0.2011453113815319],[0.3931623931623932],[0.6607142857142856],[0.836734693877551],[0.8222222222222223],[0.09523809523809523]
[0.16320687186828922],[0.37037037037037035],[0.6403061224489794],[0.836734693877551],[0.8611111111111112],[0.11904761904761904]
[0.10236220472440946],[0.3646723646723647],[0.645408163265306],[0.8571428571428571],[0.8055555555555556],[0.10714285714285714]
[0.07158196134574088],[0.358974358974359],[0.6301020408163265],[0.836734693877551],[0.8083333333333333],[0.11904761904761904]
[0.04724409448818898],[0.3532763532763533],[0.635204081632653],[0.8571428571428571],[0.8111111111111111],[0.11904761904761904]
[0.009305654974946322],[0.34472934472934474],[0.6326530612244897],[0.8673469387755102],[0.7611111111111112],[0.10714285714285714]
[0.10880458124552614],[0.3361823361823362],[0.6198979591836734],[0.8571428571428571],[0.9],[0.08333333333333333]
[nan],[0.3162393162393162],[0.6096938775510203],[0.8775510204081632],[0.7111111111111111],[0.08333333333333333]
[nan],[0.3162393162393162],[0.6147959183673468],[0.8877551020408162],[0.8083333333333333],[0.10714285714285714]
[nan],[0.32763532763532766],[0.6147959183673468],[0.8673469387755102],[0.8416666666666667],[0.09523809523809523]
[nan],[0.3732193732193732],[0.6377551020408163],[0.8265306122448979],[0.7861111111111111],[0.08333333333333333]
[nan],[0.4102564102564103],[0.6556122448979591],[0.7959183673469387],[0.7166666666666667],[0.05952380952380952]
[nan],[0.4643874643874644],[0.6607142857142856],[0.7142857142857142],[0.913888888888889],[0.07142857142857142]
[nan],[0.5669515669515669],[0.6403061224489794],[0.5408163265306122],[0.11388888888888889],[0.11904761904761904]
[nan],[0.6296296296296297],[0.6709183673469387],[0.5102040816326531],[0.3888888888888889],[0.20238095238095236]
[nan],[0.6210826210826211],[0.6989795918367346],[0.5612244897959183],[0.41944444444444445],[0.23809523809523808]
[nan],[0.6011396011396012],[0.7193877551020407],[0.6122448979591836],[0.4027777777777778],[0.2857142857142857]
[nan],[0.5783475783475783],[0.7653061224489794],[0.7244897959183673],[0.41111111111111115],[0.22619047619047616]
[nan],[0.547008547008547],[0.7525510204081631],[0.7551020408163265],[0.4166666666666667],[0.19047619047619047]
[nan],[0.5185185185185185],[0.770408163265306],[0.836734693877551],[0.3111111111111111],[0.15476190476190477]
[nan],[0.4957264957264957],[0.770408163265306],[0.8775510204081632],[0.28055555555555556],[0.09523809523809523]
[nan],[0.4672364672364672],[0.7474489795918366],[0.8877551020408162],[0.9500000000000001],[0.13095238095238096]
[nan],[0.4444444444444444],[0.7372448979591837],[0.9081632653061223],[0.9888888888888889],[0.14285714285714285]
[nan],[0.42165242165242167],[0.711734693877551],[0.8979591836734693],[0.9083333333333333],[0.09523809523809523]
[nan],[0.41595441595441596],[0.711734693877551],[0.9081632653061223],[0.7777777777777778],[0.08333333333333333]
[0.16320687186828922],[0.4102564102564103],[0.7066326530612244],[0.9081632653061223],[0.9638888888888889],[0.09523809523809523]
[0.1617752326413744],[0.396011396011396],[0.693877551020408],[0.9081632653061223],[0.788888888888889],[0.05952380952380952]
[0.029348604151753756],[0.3903133903133903],[0.6887755102040816],[0.9081632653061223],[0.8],[0.08333333333333333]
[0.015748031496062985],[0.37606837606837606],[0.6683673469387754],[0.8877551020408162],[0.7916666666666667],[0.08333333333333333]
[0.06943450250536864],[0.358974358974359],[0.6556122448979591],[0.8979591836734693],[0.9055555555555556],[0.08333333333333333]
[0.09377236936292055],[0.3561253561253561],[0.6377551020408163],[0.8571428571428571],[0.9638888888888889],[0.20238095238095236]
[0.15390121689334288],[0.3361823361823362],[0.6224489795918366],[0.8673469387755102],[0.058333333333333334],[0.10714285714285714]
[0.2806012884753043],[0.33903133903133903],[0.6122448979591836],[0.836734693877551],[0.9388888888888889],[0.14285714285714285]
[0.4838940586972083],[0.3190883190883191],[0.6122448979591836],[0.8775510204081632],[0.8777777777777778],[0.08333333333333333]
[0.6413743736578384],[0.38746438746438744],[0.625],[0.7755102040816326],[0.9055555555555556],[0.09523809523809523]
[0.7201145311381533],[0.49002849002849],[0.6658163265306122],[0.6836734693877551],[0.8638888888888889],[0.13095238095238096]
[0.7072297780959199],[0.5555555555555556],[0.760204081632653],[0.7551020408163265],[0.3138888888888889],[0.10714285714285714]
[0.5039370078740159],[0.5982905982905983],[0.7755102040816326],[0.7142857142857142],[0.41111111111111115],[0.22619047619047616]
[0.5647816750178957],[0.6153846153846154],[0.7678571428571428],[0.673469387755102],[0.39722222222222225],[0.2976190476190476]
[0.5010737294201862],[0.6182336182336182],[0.770408163265306],[0.673469387755102],[0.39166666666666666],[0.2738095238095238]
[0.6070150322118827],[0.5954415954415954],[0.75],[0.673469387755102],[0.3416666666666667],[0.3571428571428571]
[0.5483178239083751],[0.6011396011396012],[0.7091836734693877],[0.6020408163265306],[0.19722222222222224],[0.4047619047619047]
[0.40014316392269156],[0.5498575498575499],[0.7244897959183673],[0.6938775510204082],[0.21944444444444444],[0.2976190476190476]
[0.5261274158911955],[0.5356125356125356],[0.7397959183673468],[0.7448979591836734],[0.18333333333333335],[0.2976190476190476]
[0.3750894774516822],[0.5128205128205128],[0.7295918367346939],[0.7653061224489796],[0.20833333333333334],[0.11904761904761904]
[0.5189692197566215],[0.472934472934473],[0.7270408163265305],[0.8265306122448979],[0.9722222222222222],[0.20238095238095236]
[0.49534717251252697],[0.4415954415954416],[0.721938775510204],[0.8775510204081632],[0.9750000000000001],[0.14285714285714285]
[0.4838940586972083],[0.4131054131054131],[0.7040816326530611],[0.8979591836734693],[0.9222222222222223],[0.11904761904761904]
[0.2140300644237652],[0.38746438746438744],[0.6862244897959183],[0.9081632653061223],[0.8444444444444444],[0.08333333333333333]
[0.19756621331424484],[0.36752136752136755],[0.6760204081632653],[0.9285714285714285],[0.9222222222222223],[0.11904761904761904]
[0.11882605583392986],[0.35042735042735046],[0.6658163265306122],[0.9387755102040816],[0.8972222222222223],[0.10714285714285714]
[0.10379384395132427],[0.3333333333333333],[0.6479591836734693],[0.9285714285714285],[0.8555555555555556],[0.08333333333333333]
[0.1309949892627058],[0.3190883190883191],[0.6377551020408163],[0.9387755102040816],[0.8305555555555556],[0.08333333333333333]
[0.012884753042233361],[0.3133903133903134],[0.6301020408163265],[0.9285714285714285],[0.8527777777777779],[0.13095238095238096]
[0.10093056549749466],[0.31054131054131057],[0.6198979591836734],[0.9081632653061223],[0.8527777777777779],[0.11904761904761904]
[0.17752326413743735],[0.29629629629629634],[0.6071428571428571],[0.9081632653061223],[0.8555555555555556],[0.14285714285714285]
[0.3149606299212599],[0.28774928774928776],[0.5994897959183673],[0.9081632653061223],[0.8305555555555556],[0.10714285714285714]
[0.5282748747315679],[0.28205128205128205],[0.5918367346938775],[0.9081632653061223],[0.8555555555555556],[0.14285714285714285]
[0.675733715103794],[0.34757834757834755],[0.6301020408163265],[0.8571428571428571],[0.8250000000000001],[0.11904761904761904]
[0.6850393700787403],[0.452991452991453],[0.6556122448979591],[0.7244897959183673],[0.8166666666666667],[0.11904761904761904]
[0.5669291338582678],[0.5242165242165242],[0.6326530612244897],[0.5816326530612245],[0.3388888888888889],[0.10714285714285714]
[0.6062992125984253],[0.5754985754985755],[0.7015306122448979],[0.6224489795918366],[0.25277777777777777],[0.23809523809523808]
[0.4917680744452399],[0.5897435897435898],[0.7015306122448979],[0.6020408163265306],[0.4361111111111111],[0.30952380952380953]
[0.4824624194702936],[0.603988603988604],[0.7066326530612244],[0.5918367346938775],[0.375],[0.22619047619047616]
[0.5640658554044382],[0.6011396011396012],[0.7244897959183673],[0.6224489795918366],[0.40555555555555556],[0.2619047619047619]
[0.4144595561918398],[0.5783475783475783],[0.7295918367346939],[0.6632653061224489],[0.39722222222222225],[0.2738095238095238]
[0.47888332140300655],[0.5270655270655271],[0.7397959183673468],[0.7653061224489796],[0.375],[0.2619047619047619]
[0.3944166070150323],[0.4957264957264957],[0.7448979591836733],[0.8265306122448979],[0.16111111111111112],[0.19047619047619047]
[0.3679312813171081],[0.4672364672364672],[0.7397959183673468],[0.8673469387755102],[0.0638888888888889],[0.11904761904761904]
[0.5182534001431641],[0.43304843304843305],[0.7193877551020407],[0.8877551020408162],[0.9500000000000001],[0.14285714285714285]
[0.4144595561918398],[0.4045584045584045],[0.7015306122448979],[0.9081632653061223],[0.04166666666666667],[0.09523809523809523]
[0.3464566929133859],[0.37606837606837606],[0.6760204081632653],[0.9081632653061223],[0.8083333333333333],[0.10714285714285714]
[0.23693629205440225],[0.34757834757834755],[0.6556122448979591],[0.9183673469387754],[0.9],[0.10714285714285714]
[0.2362204724409449],[0.33048433048433046],[0.6224489795918366],[0.8775510204081632],[0.8250000000000001],[0.10714285714285714]
[0.0572655690765927],[0.3133903133903134],[0.6020408163265305],[0.8673469387755102],[0.8527777777777779],[0.13095238095238096]
[0.03078024337866859],[0.301994301994302],[0.5918367346938775],[0.8673469387755102],[0.8611111111111112],[0.11904761904761904]
[0.0164638511095204],[0.29914529914529914],[0.5841836734693877],[0.8571428571428571],[0.8555555555555556],[0.13095238095238096]
[0.042233357193987124],[0.29059829059829057],[0.5790816326530611],[0.8571428571428571],[0.8277777777777778],[0.11904761904761904]
[0.05225483178239084],[0.27920227920227925],[0.5790816326530611],[0.8775510204081632],[0.8472222222222222],[0.11904761904761904]
[nan],[0.27920227920227925],[0.5790816326530611],[0.8775510204081632],[0.8583333333333334],[0.14285714285714285]
[nan],[0.2849002849002849],[0.5790816326530611],[0.8673469387755102],[0.8333333333333334],[0.11904761904761904]
[nan],[0.27635327635327633],[0.5816326530612245],[0.8877551020408162],[0.8611111111111112],[0.14285714285714285]
[nan],[0.3532763532763533],[0.6122448979591836],[0.8061224489795917],[0.8916666666666667],[0.10714285714285714]
[nan],[0.4301994301994302],[0.6377551020408163],[0.7244897959183673],[0.7944444444444445],[0.047619047619047616]
[nan],[0.5213675213675214],[0.596938775510204],[0.5306122448979591],[0.09166666666666667],[0.17857142857142855]
[nan],[0.5811965811965811],[0.645408163265306],[0.5306122448979591],[0.19166666666666668],[0.22619047619047616]
[nan],[0.586894586894587],[0.6989795918367346],[0.6020408163265306],[0.28611111111111115],[0.20238095238095236]
[nan],[0.5982905982905983],[0.7015306122448979],[0.5918367346938775],[0.21944444444444444],[0.25]
[nan],[0.5982905982905983],[0.6377551020408163],[0.49999999999999994],[0.19166666666666668],[0.369047619047619]
[nan],[0.5726495726495727],[0.711734693877551],[0.6428571428571428],[0.20277777777777778],[0.41666666666666663]
[nan],[0.5327635327635327],[0.7525510204081631],[0.7755102040816326],[0.21944444444444444],[0.34523809523809523]
[nan],[0.5071225071225072],[0.7551020408163265],[0.8265306122448979],[0.17500000000000002],[0.2976190476190476]
[nan],[0.4843304843304843],[0.721938775510204],[0.7959183673469387],[0.05277777777777778],[0.14285714285714285]
[nan],[0.4672364672364672],[0.6683673469387754],[0.7244897959183673],[0.12222222222222223],[0.13095238095238096]
[nan],[0.4615384615384615],[0.6607142857142856],[0.7142857142857142],[0.9777777777777779],[0.14285714285714285]
[nan],[0.4415954415954416],[0.6530612244897959],[0.7346938775510203],[0.058333333333333334],[0.13095238095238096]
[nan],[0.42165242165242167],[0.6505102040816326],[0.7653061224489796],[0.9583333333333334],[0.10714285714285714]
[0.20257695060844666],[0.42165242165242167],[0.6556122448979591],[0.7755102040816326],[0.9777777777777779],[0.15476190476190477]
[0.2362204724409449],[0.4273504273504274],[0.6607142857142856],[0.7755102040816326],[0.8083333333333333],[0.07142857142857142]
[0.06728704366499641],[0.4358974358974359],[0.6734693877551019],[0.7857142857142857],[0.7916666666666667],[0.05952380952380952]
[0.046528274874731566],[0.4415954415954416],[0.6836734693877551],[0.7959183673469387],[0.8666666666666667],[0.10714285714285714]
[0.05654974946313528],[0.43304843304843305],[0.6811224489795917],[0.8061224489795917],[0.008333333333333333],[0.11904761904761904]
[0.0987831066571224],[0.42165242165242167],[0.6709183673469387],[0.8061224489795917],[0.0],[0.10714285714285714]
[0.15891195418754475],[0.4131054131054131],[0.6683673469387754],[0.8163265306122448],[0.8166666666666667],[0.08333333333333333]
[0.2877594846098784],[0.4045584045584045],[0.6734693877551019],[0.846938775510204],[0.8555555555555556],[0.09523809523809523]
[0.46957766642806015],[0.4131054131054131],[0.6709183673469387],[0.8265306122448979],[0.8583333333333334],[0.11904761904761904]
[0.7015032211882607],[0.42450142450142453],[0.6836734693877551],[0.8265306122448979],[0.8138888888888889],[0.07142857142857142]
[0.8074445239799571],[0.48148148148148145],[0.6913265306122448],[0.7448979591836734],[0.763888888888889],[0.08333333333333333]
[0.6614173228346458],[0.5441595441595443],[0.6989795918367346],[0.6632653061224489],[0.6555555555555556],[0.10714285714285714]
[0.6549749463135291],[0.6324786324786325],[0.6811224489795917],[0.520408163265306],[0.5750000000000001],[0.16666666666666666]
[0.6249105225483179],[0.6723646723646725],[0.6836734693877551],[0.47959183673469385],[0.4666666666666667],[0.2738095238095238]
[0.5683607730851827],[0.6780626780626781],[0.693877551020408],[0.4897959183673469],[0.45833333333333337],[0.32142857142857145]
[0.5662133142448104],[0.6296296296296297],[0.7295918367346939],[0.5918367346938775],[0.4138888888888889],[0.369047619047619]
[0.5254115962777381],[0.6068376068376069],[0.7729591836734693],[0.6938775510204082],[0.4],[0.2857142857142857]
[0.5132426628489622],[0.5726495726495727],[0.7653061224489794],[0.7346938775510203],[0.2888888888888889],[0.17857142857142855]
[0.5304223335719399],[0.5356125356125356],[0.7755102040816326],[0.8163265306122448],[0.32222222222222224],[0.11904761904761904]
[0.5068002863278455],[0.5042735042735043],[0.7576530612244897],[0.836734693877551],[0.275],[0.023809523809523808]
[0.5204008589835363],[0.47863247863247865],[0.7525510204081631],[0.8775510204081632],[0.8],[0.11904761904761904]
[0.5060844667143881],[0.4700854700854701],[0.7372448979591837],[0.8571428571428571],[0.775],[0.20238095238095236]
[0.3507516105941303],[0.472934472934473],[0.7525510204081631],[0.8877551020408162],[0.8055555555555556],[0.10714285714285714]
[0.208303507516106],[0.4672364672364672],[0.7525510204081631],[0.8979591836734693],[0.8277777777777778],[0.13095238095238096]
[0.22906227630637083],[0.4615384615384615],[0.7423469387755102],[0.8877551020408162],[0.7861111111111111],[0.11904761904761904]
[0.0808876163206872],[0.4358974358974359],[0.7270408163265305],[0.8979591836734693],[0.8305555555555556],[0.07142857142857142]
[0.05010737294201862],[0.4131054131054131],[0.7040816326530611],[0.8979591836734693],[0.8638888888888889],[0.08333333333333333]
[0.15748031496062995],[0.4131054131054131],[0.6989795918367346],[0.8877551020408162],[0.9555555555555556],[0.15476190476190477]
[0.08518253400143164],[0.4017094017094017],[0.6862244897959183],[0.8775510204081632],[0.9305555555555556],[0.11904761904761904]
[0.05654974946313528],[0.396011396011396],[0.6862244897959183],[0.8877551020408162],[0.8],[0.07142857142857142]
[nan],[0.4017094017094017],[0.693877551020408],[0.8979591836734693],[0.8277777777777778],[0.09523809523809523]
[nan],[0.4102564102564103],[0.693877551020408],[0.8775510204081632],[0.9388888888888889],[0.08333333333333333]
[nan],[0.4102564102564103],[0.6964285714285714],[0.8877551020408162],[0.6611111111111111],[0.03571428571428571]
[nan],[0.4273504273504274],[0.7193877551020407],[0.8979591836734693],[0.8444444444444444],[0.08333333333333333]
[nan],[0.4757834757834758],[0.7372448979591837],[0.846938775510204],[0.9027777777777778],[0.08333333333333333]
[nan],[0.5270655270655271],[0.7525510204081631],[0.7857142857142857],[0.8527777777777779],[0.14285714285714285]
[nan],[0.5754985754985755],[0.7551020408163265],[0.7142857142857142],[0.6416666666666667],[0.17857142857142855]
[nan],[0.5726495726495727],[0.7474489795918366],[0.7040816326530611],[0.625],[0.19047619047619047]
[nan],[0.5726495726495727],[0.7474489795918366],[0.7040816326530611],[0.6305555555555555],[0.2619047619047619]
[nan],[0.5811965811965811],[0.7551020408163265],[0.7040816326530611],[0.5472222222222223],[0.22619047619047616]
[nan],[0.5811965811965811],[0.7678571428571428],[0.7244897959183673],[0.55],[0.23809523809523808]
[nan],[0.5584045584045585],[0.7755102040816326],[0.7755102040816326],[0.5472222222222223],[0.19047619047619047]
[nan],[0.5327635327635327],[0.7882653061224489],[0.846938775510204],[0.5722222222222223],[0.22619047619047616]
[nan],[0.50997150997151],[0.7806122448979591],[0.8775510204081632],[0.5750000000000001],[0.11904761904761904]
[nan],[0.5042735042735043],[0.7857142857142856],[0.8979591836734693],[0.6361111111111112],[0.10714285714285714]
[nan],[0.4985754985754986],[0.7806122448979591],[0.8979591836734693],[0.6694444444444445],[0.09523809523809523]
[nan],[0.4957264957264957],[0.7806122448979591],[0.9081632653061223],[0.6861111111111111],[0.11904761904761904]
[nan],[0.49002849002849],[0.7806122448979591],[0.9183673469387754],[0.6861111111111111],[0.09523809523809523]
[nan],[0.49002849002849],[0.7857142857142856],[0.9285714285714285],[0.625],[0.07142857142857142]
[nan],[0.4700854700854701],[0.7678571428571428],[0.9285714285714285],[0.6027777777777777],[0.08333333333333333]
[nan],[0.452991452991453],[0.7627551020408163],[0.9489795918367346],[0.8138888888888889],[0.09523809523809523]
[nan],[0.4415954415954416],[0.7474489795918366],[0.9387755102040816],[0.7694444444444445],[0.10714285714285714]
[nan],[0.42165242165242167],[0.7270408163265305],[0.9285714285714285],[0.788888888888889],[0.09523809523809523]
[nan],[0.40740740740740744],[0.7193877551020407],[0.9387755102040816],[0.7444444444444445],[0.17857142857142855]
[nan],[0.39886039886039887],[0.7040816326530611],[0.9285714285714285],[0.8555555555555556],[0.07142857142857142]
[nan],[0.38746438746438744],[0.6989795918367346],[0.9387755102040816],[0.5750000000000001],[0.16666666666666666]
[nan],[0.4045584045584045],[0.6811224489795917],[0.8571428571428571],[0.7027777777777778],[0.2619047619047619]
[nan],[0.4871794871794872],[0.6811224489795917],[0.7142857142857142],[0.8166666666666667],[0.22619047619047616]
[nan],[0.5612535612535613],[0.6836734693877551],[0.6122448979591836],[0.7583333333333334],[0.21428571428571427]
[nan],[0.6210826210826211],[0.6760204081632653],[0.5306122448979591],[0.7055555555555556],[0.2976190476190476]
[nan],[0.6752136752136753],[0.6836734693877551],[0.47959183673469385],[0.7277777777777779],[0.3928571428571428]
[nan],[0.698005698005698],[0.693877551020408],[0.4693877551020408],[0.7388888888888889],[0.34523809523809523]
[nan],[0.7464387464387464],[0.6989795918367346],[0.42857142857142855],[0.638888888888889],[0.2976190476190476]
[nan],[0.7692307692307693],[0.6887755102040816],[0.39795918367346933],[0.7194444444444444],[0.2619047619047619]
[nan],[0.7008547008547009],[0.7678571428571428],[0.5612244897959183],[0.4861111111111111],[0.30952380952380953]
[nan],[0.6438746438746439],[0.7525510204081631],[0.6122448979591836],[0.513888888888889],[0.38095238095238093]
[nan],[0.5982905982905983],[0.7653061224489794],[0.6938775510204082],[0.5305555555555556],[0.2976190476190476]
[nan],[0.5726495726495727],[0.7525510204081631],[0.7142857142857142],[0.6194444444444445],[0.14285714285714285]
[nan],[0.5413105413105413],[0.7474489795918366],[0.7551020408163265],[0.05],[0.09523809523809523]
[nan],[0.5071225071225072],[0.7448979591836733],[0.8061224489795917],[0.9333333333333333],[0.05952380952380952]
[nan],[0.4843304843304843],[0.7397959183673468],[0.836734693877551],[0.6805555555555556],[0.05952380952380952]
[nan],[0.4615384615384615],[0.7168367346938775],[0.8265306122448979],[0.025],[0.08333333333333333]
[nan],[0.4472934472934473],[0.6964285714285714],[0.8163265306122448],[0.6555555555555556],[0.08333333333333333]
[nan],[0.43304843304843305],[0.6913265306122448],[0.8265306122448979],[0.913888888888889],[0.13095238095238096]
[nan],[0.42450142450142453],[0.6887755102040816],[0.836734693877551],[0.763888888888889],[0.08333333333333333]
[nan],[0.4415954415954416],[0.6887755102040816],[0.8061224489795917],[0.8111111111111111],[0.07142857142857142]
[nan],[0.4501424501424502],[0.6913265306122448],[0.7959183673469387],[0.5805555555555556],[0.09523809523809523]
[nan],[0.45868945868945876],[0.693877551020408],[0.7857142857142857],[0.9611111111111111],[0.16666666666666666]
[nan],[0.4415954415954416],[0.6887755102040816],[0.8061224489795917],[0.775],[0.023809523809523808]
[nan],[0.42450142450142453],[0.6836734693877551],[0.8265306122448979],[0.8416666666666667],[0.11904761904761904]
[nan],[0.4501424501424502],[0.6734693877551019],[0.7653061224489796],[0.8],[0.17857142857142855]
[nan],[0.6011396011396012],[0.7244897959183673],[0.6224489795918366],[0.8166666666666667],[0.369047619047619]
[nan],[0.6524216524216524],[0.7270408163265305],[0.5612244897959183],[0.7777777777777778],[0.22619047619047616]
[nan],[0.7094017094017093],[0.7372448979591837],[0.5102040816326531],[0.7944444444444445],[0.2976190476190476]
[nan],[0.7350427350427351],[0.7346938775510203],[0.47959183673469385],[0.7972222222222223],[0.23809523809523808]
[nan],[0.7578347578347578],[0.7423469387755102],[0.4693877551020408],[0.8],[0.369047619047619]
[nan],[0.7891737891737892],[0.711734693877551],[0.4081632653061224],[0.9527777777777778],[0.38095238095238093]
[nan],[0.7407407407407407],[0.7295918367346939],[0.4693877551020408],[0.28055555555555556],[0.4047619047619047]
[nan],[0.6324786324786325],[0.7755102040816326],[0.6632653061224489],[0.22222222222222224],[0.5]
[nan],[0.5954415954415954],[0.75],[0.673469387755102],[0.20555555555555557],[0.3571428571428571]
[nan],[0.5698005698005698],[0.7448979591836733],[0.7040816326530611],[0.20833333333333334],[0.369047619047619]
[nan],[0.5527065527065527],[0.7653061224489794],[0.7653061224489796],[0.18055555555555555],[0.45238095238095233]
[nan],[0.5413105413105413],[0.7423469387755102],[0.7448979591836734],[0.10277777777777779],[0.2619047619047619]
[nan],[0.5071225071225072],[0.7372448979591837],[0.7857142857142857],[0.08888888888888889],[0.09523809523809523]
[nan],[0.48148148148148145],[0.7244897959183673],[0.8061224489795917],[0.7916666666666667],[0.10714285714285714]
[nan],[0.4643874643874644],[0.7193877551020407],[0.8265306122448979],[0.8],[0.10714285714285714]
