Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.45586674968555846],[0.45586674968555846],[0.5438144329896908],[0.6451612903225807],[0.5306122448979591],[0.8944444444444445]
[0.5376369212535874],[0.5376369212535874],[0.6649484536082475],[0.6774193548387097],[0.4387755102040816],[0.888888888888889]
[0.5506988905704908],[0.5506988905704908],[0.770618556701031],[0.6451612903225807],[0.31632653061224486],[0.35833333333333334]
[0.500204080993833],[0.500204080993833],[0.7731958762886598],[0.6823821339950373],[0.3469387755102041],[0.16944444444444445]
[0.4539201037818142],[0.4539201037818142],[0.7938144329896908],[0.7022332506203475],[0.3469387755102041],[0.24166666666666667]
[0.41272364231952663],[0.41272364231952663],[0.8041237113402062],[0.7196029776674939],[0.3571428571428571],[0.2638888888888889]
[0.4291586271655721],[0.4291586271655721],[0.8015463917525775],[0.6724565756823822],[0.31632653061224486],[0.18055555555555555]
[0.4281281899428055],[0.4281281899428055],[0.8118556701030929],[0.6550868486352358],[0.29591836734693877],[0.20277777777777778]
[0.4361142222429673],[0.4361142222429673],[0.7963917525773196],[0.6426799007444169],[0.29591836734693877],[0.22222222222222224]
[0.3931365079920021],[0.3931365079920021],[0.7912371134020619],[0.6228287841191067],[0.2857142857142857],[0.20833333333333334]
[0.383298038396152],[0.383298038396152],[0.7835051546391752],[0.6451612903225807],[0.3061224489795918],[0.2138888888888889]
[0.37722438854409357],[0.37722438854409357],[0.7731958762886598],[0.6923076923076924],[0.3571428571428571],[0.19444444444444445]
[0.30970501106254056],[0.30970501106254056],[0.7345360824742269],[0.7295285359801489],[0.42857142857142855],[0.2111111111111111]
[0.33520892182380907],[0.33520892182380907],[0.6932989690721649],[0.7543424317617866],[0.49999999999999994],[0.2111111111111111]
[0.302879240617358],[0.302879240617358],[0.6675257731958764],[0.761786600496278],[0.5408163265306122],[0.19722222222222224]
[0.23061794628817428],[0.23061794628817428],[0.654639175257732],[0.7642679900744418],[0.5612244897959183],[0.21666666666666667]
[0.1642873414829985],[0.1642873414829985],[0.6443298969072165],[0.7816377171215881],[0.6020408163265306],[0.1638888888888889]
[0.10901204492299109],[0.10901204492299109],[0.6340206185567011],[0.7593052109181142],[0.5816326530612245],[0.14166666666666666]
[0.08676589567730976],[0.08676589567730976],[0.6005154639175259],[0.7295285359801489],[0.5816326530612245],[0.9166666666666667]
[0.11664090750438345],[0.11664090750438345],[0.5850515463917526],[0.6724565756823822],[0.520408163265306],[0.20833333333333334]
[0.13723242191467583],[0.13723242191467583],[0.5876288659793815],[0.761786600496278],[0.6530612244897959],[0.10277777777777779]
[0.16256543361271908],[0.16256543361271908],[0.5567010309278352],[0.7047146401985113],[0.6020408163265306],[0.8416666666666667]
[0.18069879175043835],[0.18069879175043835],[0.5335051546391752],[0.6972704714640199],[0.6224489795918366],[0.8250000000000001]
[0.3359542086110645],[0.3359542086110645],[0.5231958762886598],[0.6898263027295286],[0.6326530612244897],[0.8055555555555556]
[0.4613425686017156],[0.4613425686017156],[0.5618556701030929],[0.7146401985111663],[0.6122448979591836],[0.7444444444444445]
[0.5677217092918105],[0.5677217092918105],[0.654639175257732],[0.7419354838709677],[0.5306122448979591],[0.6583333333333333]
[0.5763780130940838],[0.5763780130940838],[0.7293814432989691],[0.7171215880893301],[0.4183673469387755],[0.6861111111111111]
[0.5433591474791158],[0.5433591474791158],[0.7731958762886598],[0.7171215880893301],[0.37755102040816324],[0.38333333333333336]
[0.4698749505549264],[0.4698749505549264],[0.7680412371134021],[0.7121588089330025],[0.37755102040816324],[0.26666666666666666]
[0.49357067648218095],[0.49357067648218095],[0.7551546391752578],[0.7568238213399505],[0.4387755102040816],[0.20277777777777778]
[0.4913869692984661],[0.4913869692984661],[0.7525773195876289],[0.7816377171215881],[0.4693877551020408],[0.20277777777777778]
[0.4028158463883696],[0.4028158463883696],[0.7577319587628866],[0.84863523573201],[0.5510204081632653],[0.3861111111111111]
[0.38878954561399076],[0.38878954561399076],[0.7500000000000001],[0.8635235732009926],[0.5816326530612245],[0.4]
[0.3182723971148423],[0.3182723971148423],[0.7268041237113403],[0.8362282878411912],[0.5714285714285714],[0.33055555555555555]
[0.41715845811225144],[0.41715845811225144],[0.7190721649484536],[0.37468982630272957],[0.5714285714285714],[0.20833333333333334]
[0.4079204457503492],[0.4079204457503492],[0.7036082474226805],[0.8684863523573201],[0.6530612244897959],[0.2916666666666667]
[0.41526464581375966],[0.41526464581375966],[0.6726804123711341],[0.870967741935484],[0.7040816326530611],[0.40555555555555556]
[0.4113530185277482],[0.4113530185277482],[0.6340206185567011],[0.8660049627791564],[0.7653061224489796],[0.35555555555555557]
[0.26100375070986787],[0.26100375070986787],[0.6211340206185568],[0.8660049627791564],[0.7857142857142857],[0.40555555555555556]
[0.21031101062394325],[0.21031101062394325],[0.6134020618556701],[0.8635235732009926],[0.7959183673469387],[0.525]
[0.16670738578504174],[0.16670738578504174],[0.6030927835051546],[0.870967741935484],[0.8265306122448979],[0.6472222222222223]
[0.14689595636384511],[0.14689595636384511],[0.5902061855670103],[0.8610421836228289],[0.836734693877551],[0.6888888888888889]
[0.08220486823280305],[0.08220486823280305],[0.5824742268041238],[0.8660049627791564],[0.8571428571428571],[0.8027777777777778]
[0.05131259099001795],[0.05131259099001795],[0.5721649484536083],[0.8362282878411912],[0.8163265306122448],[0.8444444444444444]
[0.0405144755098881],[0.0405144755098881],[0.5644329896907216],[0.8337468982630274],[0.8265306122448979],[0.7555555555555555]
[0.04446550362786489],[0.04446550362786489],[0.5567010309278352],[0.826302729528536],[0.8265306122448979],[0.07777777777777778]
[0.058618941109562894],[0.058618941109562894],[0.5463917525773196],[0.8064516129032259],[0.8061224489795917],[0.019444444444444445]
[0.14432443672690715],[0.14432443672690715],[0.5463917525773196],[0.8014888337468984],[0.7959183673469387],[0.9583333333333334]
[0.28717383145018716],[0.28717383145018716],[0.5618556701030929],[0.8213399503722085],[0.8061224489795917],[0.05555555555555556]
[0.44353229984974324],[0.44353229984974324],[0.6340206185567011],[0.8660049627791564],[0.7653061224489796],[0.2611111111111111]
[0.5129607189364825],[0.5129607189364825],[0.6726804123711341],[0.870967741935484],[0.7040816326530611],[0.9194444444444445]
[0.5566037687837374],[0.5566037687837374],[0.7242268041237114],[0.8734491315136477],[0.6326530612244897],[0.39722222222222225]
[0.4799341995806205],[0.4799341995806205],[0.731958762886598],[0.8734491315136477],[0.6224489795918366],[0.3888888888888889]
[0.398194079161159],[0.398194079161159],[0.7474226804123711],[0.8535980148883375],[0.5714285714285714],[0.41111111111111115]
[0.3781508162259996],[0.3781508162259996],[0.7422680412371134],[0.8560794044665012],[0.5816326530612245],[0.3805555555555556]
[0.37330635729285977],[0.37330635729285977],[0.7525773195876289],[0.8808933002481389],[0.6020408163265306],[0.3805555555555556]
[0.3728540761261329],[0.3728540761261329],[0.7268041237113403],[0.870967741935484],[0.6224489795918366],[0.32222222222222224]
[0.3391773484554777],[0.3391773484554777],[0.6958762886597939],[0.8858560794044665],[0.6938775510204082],[0.4]
[0.3472798450922824],[0.3472798450922824],[0.7216494845360826],[0.8734491315136477],[0.6326530612244897],[0.3944444444444445]
[0.3133386064334746],[0.3133386064334746],[0.7216494845360826],[0.8660049627791564],[0.6224489795918366],[0.36944444444444446]
[0.2944542833030954],[0.2944542833030954],[0.6881443298969072],[0.8089330024813897],[0.5816326530612245],[0.33055555555555555]
[0.3173606315151989],[0.3173606315151989],[0.6649484536082475],[0.7717121588089331],[0.5612244897959183],[0.4]
[0.29602341914666586],[0.29602341914666586],[0.6494845360824743],[0.7866004962779157],[0.6020408163265306],[0.09722222222222222]
[0.23659937372528833],[0.23659937372528833],[0.6314432989690723],[0.7890818858560795],[0.6326530612244897],[0.6083333333333334]
[0.16951006255344525],[0.16951006255344525],[0.6185567010309279],[0.8089330024813897],[0.6836734693877551],[0.6111111111111112]
[0.1185695196197714],[0.1185695196197714],[0.5979381443298969],[0.8014888337468984],[0.7040816326530611],[0.4916666666666667]
[0.08098905824213325],[0.08098905824213325],[0.5927835051546392],[0.8089330024813897],[0.7244897959183673],[0.1]
[0.07710424391102651],[0.07710424391102651],[0.577319587628866],[0.7419354838709677],[0.6326530612244897],[0.15833333333333333]
[0.059482254513417265],[0.059482254513417265],[0.5644329896907216],[0.7295285359801489],[0.6326530612244897],[0.05555555555555556]
[0.06851619312636849],[0.06851619312636849],[0.5541237113402062],[0.7990074441687346],[0.7755102040816326],[0.03888888888888889]
[0.06212824397330373],[0.06212824397330373],[0.5489690721649485],[0.7841191066997519],[0.7551020408163265],[0.9805555555555556]
[0.11330376980403838],[0.11330376980403838],[0.5309278350515465],[0.6923076923076924],[0.6224489795918366],[0.07777777777777778]
[0.22298087226794155],[0.22298087226794155],[0.5489690721649485],[0.7196029776674939],[0.6428571428571428],[0.9500000000000001]
[0.37436486660878104],[0.37436486660878104],[0.6211340206185568],[0.8560794044665012],[0.7653061224489796],[0.16111111111111112]
[0.4442104237137828],[0.4442104237137828],[0.6726804123711341],[0.8759305210918116],[0.7142857142857142],[0.26666666666666666]
[0.4509746190086939],[0.4509746190086939],[0.6907216494845362],[0.8808933002481389],[0.6938775510204082],[0.23055555555555557]
[0.40677057911496595],[0.40677057911496595],[0.7139175257731959],[0.8833746898263029],[0.6632653061224489],[0.3472222222222222]
[0.38504174487714005],[0.38504174487714005],[0.7268041237113403],[0.8833746898263029],[0.6428571428571428],[0.39166666666666666]
[0.34275490173699796],[0.34275490173699796],[0.7293814432989691],[0.8858560794044665],[0.6428571428571428],[0.38333333333333336]
[0.3036939389779071],[0.3036939389779071],[0.7190721649484536],[0.8833746898263029],[0.6530612244897959],[0.3861111111111111]
[0.2454982474693823],[0.2454982474693823],[0.7371134020618557],[0.8784119106699753],[0.6224489795918366],[0.3944444444444445]
[0.2511168642147263],[0.2511168642147263],[0.7268041237113403],[0.8784119106699753],[0.6326530612244897],[0.39166666666666666]
[0.2770605150014331],[0.2770605150014331],[0.7345360824742269],[0.8908188585607941],[0.6428571428571428],[0.38333333333333336]
[0.28432599146710136],[0.28432599146710136],[0.7087628865979382],[0.8784119106699753],[0.6632653061224489],[0.3388888888888889]
[0.33042289340753994],[0.33042289340753994],[0.6855670103092785],[0.8759305210918116],[0.6938775510204082],[0.4222222222222222]
[0.35855608903151626],[0.35855608903151626],[0.654639175257732],[0.870967741935484],[0.7346938775510203],[0.36944444444444446]
[0.29638077165354676],[0.29638077165354676],[0.6288659793814433],[0.8784119106699753],[0.7959183673469387],[0.38333333333333336]
[0.22203673133016122],[0.22203673133016122],[0.615979381443299],[0.8833746898263029],[0.8265306122448979],[0.35555555555555557]
[0.16024838267161579],[0.16024838267161579],[0.6056701030927836],[0.8933002481389578],[0.8673469387755102],[0.7305555555555556]
[0.10565546661004573],[0.10565546661004573],[0.5902061855670103],[0.8908188585607941],[0.8979591836734693],[0.7416666666666667]
[0.08220674533891924],[0.08220674533891924],[0.577319587628866],[0.8535980148883375],[0.846938775510204],[0.775]
[0.11569582673058525],[0.11569582673058525],[0.5567010309278352],[0.7965260545905708],[0.7653061224489796],[0.8222222222222223]
[0.1390205002495868],[0.1390205002495868],[0.5412371134020619],[0.8163771712158809],[0.836734693877551],[0.7138888888888889]
[0.1715729800195917],[0.1715729800195917],[0.5309278350515465],[0.8014888337468984],[0.8265306122448979],[0.061111111111111116]
[0.17257743856626562],[0.17257743856626562],[0.5154639175257733],[0.7543424317617866],[0.7551020408163265],[0.8166666666666667]
[0.3426256520715133],[0.3426256520715133],[0.5103092783505155],[0.7568238213399505],[0.7755102040816326],[0.7777777777777778]
[0.46884732171462556],[0.46884732171462556],[0.5438144329896908],[0.7990074441687346],[0.7959183673469387],[0.9527777777777778]
[0.5442825197606752],[0.5442825197606752],[0.6288659793814433],[0.84863523573201],[0.7346938775510203],[0.17222222222222222]
[0.5756399169666673],[0.5756399169666673],[0.6726804123711341],[0.8883374689826304],[0.7346938775510203],[0.2916666666666667]
[0.5316207630289487],[0.5316207630289487],[0.6907216494845362],[0.8883374689826304],[0.7040816326530611],[0.2388888888888889]
[0.45250753108700476],[0.45250753108700476],[0.7139175257731959],[0.8833746898263029],[0.6632653061224489],[0.39166666666666666]
[0.4334526601583987],[0.4334526601583987],[0.7164948453608249],[0.8808933002481389],[0.6530612244897959],[0.39722222222222225]
[0.4375821821959965],[0.4375821821959965],[0.7293814432989691],[0.8858560794044665],[0.6428571428571428],[0.3861111111111111]
[0.40396744059018735],[0.40396744059018735],[0.7371134020618557],[0.8585607940446651],[0.5918367346938775],[0.35555555555555557]
[0.3621278019932311],[0.3621278019932311],[0.7500000000000001],[0.870967741935484],[0.5918367346938775],[0.36388888888888893]
[0.3333832901111313],[0.3333832901111313],[0.7525773195876289],[0.8436724565756824],[0.5510204081632653],[0.33055555555555555]
[0.357489875194257],[0.357489875194257],[0.7938144329896908],[0.7022332506203475],[0.3469387755102041],[0.34444444444444444]
[0.35150700281364283],[0.35150700281364283],[0.8092783505154639],[0.7146401985111663],[0.3469387755102041],[0.17500000000000002]
[0.3537017317448699],[0.3537017317448699],[0.7809278350515465],[0.7890818858560795],[0.44897959183673464],[0.3611111111111111]
[0.4309354923719511],[0.4309354923719511],[0.7139175257731959],[0.8585607940446651],[0.6224489795918366],[0.39166666666666666]
[0.3474337335813095],[0.3474337335813095],[0.6649484536082475],[0.8808933002481389],[0.7346938775510203],[0.16666666666666669]
[0.29239810262922655],[0.29239810262922655],[0.6391752577319588],[0.8982630272952854],[0.8163265306122448],[0.16111111111111112]
[0.21690324768261282],[0.21690324768261282],[0.6288659793814433],[0.8833746898263029],[0.8061224489795917],[0.18055555555555555]
[0.22050384414877783],[0.22050384414877783],[0.6211340206185568],[0.9106699751861043],[0.8775510204081632],[0.1638888888888889]
[0.17295249605365143],[0.17295249605365143],[0.6030927835051546],[0.8982630272952854],[0.8877551020408162],[0.061111111111111116]
[0.13611535560728738],[0.13611535560728738],[0.5824742268041238],[0.826302729528536],[0.7755102040816326],[0.07222222222222223]
[0.16200633395334696],[0.16200633395334696],[0.5644329896907216],[0.8337468982630274],[0.8265306122448979],[0.075]
[0.1597448925192168],[0.1597448925192168],[0.5541237113402062],[0.7990074441687346],[0.7755102040816326],[0.06666666666666667]
[0.1854348252967582],[0.1854348252967582],[0.5360824742268042],[0.7816377171215881],[0.7755102040816326],[0.875]
[0.36327503638277764],[0.36327503638277764],[0.5309278350515465],[0.8163771712158809],[0.8571428571428571],[0.7777777777777778]
[0.4830464718769511],[0.4830464718769511],[0.5644329896907216],[0.8138957816377173],[0.7857142857142857],[0.7694444444444445]
[0.5558651356868552],[0.5558651356868552],[0.6443298969072165],[0.8734491315136477],[0.7551020408163265],[0.6944444444444444]
[0.5521760285084577],[0.5521760285084577],[0.7010309278350516],[0.8660049627791564],[0.6530612244897959],[0.48055555555555557]
[0.5338992101019537],[0.5338992101019537],[0.7396907216494846],[0.7866004962779157],[0.4897959183673469],[0.24166666666666667]
[0.46228278051306676],[0.46228278051306676],[0.7886597938144331],[0.8039702233250621],[0.4591836734693877],[0.20555555555555557]
[0.4484254617503745],[0.4484254617503745],[0.7886597938144331],[0.8138957816377173],[0.4693877551020408],[0.21944444444444444]
[0.4426441069014803],[0.4426441069014803],[0.8092783505154639],[0.8213399503722085],[0.4591836734693877],[0.21944444444444444]
[0.40863325350106866],[0.40863325350106866],[0.8015463917525775],[0.7866004962779157],[0.42857142857142855],[0.2138888888888889]
[0.39606361450352917],[0.39606361450352917],[0.7886597938144331],[0.8039702233250621],[0.4591836734693877],[0.21944444444444444]
[0.3192827282224466],[0.3192827282224466],[0.7474226804123711],[0.8089330024813897],[0.5102040816326531],[0.20833333333333334]
[0.33312590592929964],[0.33312590592929964],[0.7500000000000001],[0.8188585607940446],[0.520408163265306],[0.18333333333333335]
[0.3197169396743254],[0.3197169396743254],[0.7448453608247423],[0.8312655086848635],[0.5408163265306122],[0.17500000000000002]
[0.31830814042170974],[0.31830814042170974],[0.7242268041237114],[0.8039702233250621],[0.5306122448979591],[0.20277777777777778]
[0.3638233960197486],[0.3638233960197486],[0.6907216494845362],[0.8089330024813897],[0.5816326530612245],[0.20555555555555557]
[0.28979496021071177],[0.28979496021071177],[0.6623711340206186],[0.826302729528536],[0.6428571428571428],[0.17777777777777778]
[0.21741776317825545],[0.21741776317825545],[0.6572164948453609],[0.8138957816377173],[0.6326530612244897],[0.1388888888888889]
[0.15955926971724127],[0.15955926971724127],[0.6417525773195877],[0.8238213399503723],[0.673469387755102],[0.022222222222222223]
[0.10025834963347051],[0.10025834963347051],[0.6134020618556701],[0.7990074441687346],[0.673469387755102],[0.7833333333333333]
[0.0649816561334041],[0.0649816561334041],[0.5927835051546392],[0.7717121588089331],[0.6632653061224489],[0.775]
[0.07827626073641149],[0.07827626073641149],[0.5850515463917526],[0.7593052109181142],[0.6530612244897959],[0.875]
[0.07019927884834264],[0.07019927884834264],[0.5644329896907216],[0.7419354838709677],[0.6530612244897959],[0.7666666666666667]
[0.10017105892423718],[0.10017105892423718],[0.5541237113402062],[0.7493796526054591],[0.6836734693877551],[0.8388888888888889]
[0.12393119432970294],[0.12393119432970294],[0.5438144329896908],[0.7394540942928041],[0.6836734693877551],[0.7972222222222223]
[0.29065569340107805],[0.29065569340107805],[0.5360824742268042],[0.7444168734491317],[0.7040816326530611],[0.8111111111111111]
[0.4621295795885893],[0.4621295795885893],[0.5747422680412372],[0.7741935483870969],[0.6938775510204082],[0.8694444444444445]
[0.5340499000334764],[0.5340499000334764],[0.6726804123711341],[0.8635235732009926],[0.6938775510204082],[0.6305555555555555]
[0.541463587438582],[0.541463587438582],[0.7113402061855671],[0.8560794044665012],[0.6224489795918366],[0.5416666666666667]
[0.512858579275867],[0.512858579275867],[0.7551546391752578],[0.8684863523573201],[0.5816326530612245],[0.43333333333333335]
[0.48277325787704944],[0.48277325787704944],[0.7783505154639175],[0.903225806451613],[0.6020408163265306],[0.45833333333333337]
[0.43911388646269994],[0.43911388646269994],[0.7628865979381444],[0.903225806451613],[0.6224489795918366],[0.4222222222222222]
[0.4502102170081272],[0.4502102170081272],[0.7835051546391752],[0.9007444168734491],[0.5918367346938775],[0.4444444444444445]
[0.42862600480725893],[0.42862600480725893],[0.7809278350515465],[0.9057071960297767],[0.6020408163265306],[0.4083333333333333]
[0.3747891708880161],[0.3747891708880161],[0.7989690721649485],[0.9280397022332507],[0.6122448979591836],[0.375]
[0.3483851583898447],[0.3483851583898447],[0.7886597938144331],[0.9205955334987594],[0.6122448979591836],[0.3888888888888889]
[0.3487655829082465],[0.3487655829082465],[0.8041237113402062],[0.9057071960297767],[0.5714285714285714],[0.3805555555555556]
[0.3390799498629391],[0.3390799498629391],[0.7938144329896908],[0.9106699751861043],[0.5918367346938775],[0.2388888888888889]
[0.35664155532921854],[0.35664155532921854],[0.7654639175257733],[0.9057071960297767],[0.6224489795918366],[0.21944444444444444]
[0.3910184611307975],[0.3910184611307975],[0.7036082474226805],[0.9156327543424319],[0.7346938775510203],[0.37222222222222223]
[0.32199757122711165],[0.32199757122711165],[0.6572164948453609],[0.9106699751861043],[0.8061224489795917],[0.18333333333333335]
[0.25768852542568244],[0.25768852542568244],[0.63659793814433],[0.9106699751861043],[0.846938775510204],[0.04722222222222222]
[0.17547706541384356],[0.17547706541384356],[0.6288659793814433],[0.9081885856079406],[0.8571428571428571],[0.8083333333333333]
[0.18213983462875244],[0.18213983462875244],[0.6211340206185568],[0.9106699751861043],[0.8775510204081632],[0.075]
[0.13140001520006095],[0.13140001520006095],[0.6056701030927836],[0.9007444168734491],[0.8877551020408162],[0.8444444444444444]
[0.13867828221255712],[0.13867828221255712],[0.5902061855670103],[0.8957816377171217],[0.9081632653061223],[0.6944444444444444]
[0.14249422078568025],[0.14249422078568025],[0.577319587628866],[0.8883374689826304],[0.9183673469387754],[0.14444444444444446]
[0.18530674673985253],[0.18530674673985253],[0.5721649484536083],[0.8933002481389578],[0.9387755102040816],[0.09722222222222222]
[0.20090726058743746],[0.20090726058743746],[0.5747422680412372],[0.9106699751861043],[0.9795918367346939],[0.11666666666666667]
[0.38722553286876354],[0.38722553286876354],[0.5798969072164949],[0.9081885856079406],[0.9591836734693877],[0.02777777777777778]
[0.5027786632094849],[0.5027786632094849],[0.5979381443298969],[0.9156327543424319],[0.9387755102040816],[0.1277777777777778]
[0.5585456367660676],[0.5585456367660676],[0.6443298969072165],[0.9280397022332507],[0.8673469387755102],[0.46944444444444444]
[0.5475105709314215],[0.5475105709314215],[0.6958762886597939],[0.9255583126550868],[0.7653061224489796],[0.5611111111111111]
[0.5095854447806244],[0.5095854447806244],[0.7216494845360826],[0.9330024813895783],[0.7346938775510203],[0.35000000000000003]
[0.4725881474573735],[0.4725881474573735],[0.7551546391752578],[0.9280397022332507],[0.673469387755102],[0.47222222222222227]
[0.4398061535814169],[0.4398061535814169],[0.7783505154639175],[0.9305210918114144],[0.6428571428571428],[0.37777777777777777]
[0.45002281916122083],[0.45002281916122083],[0.8015463917525775],[0.8883374689826304],[0.5510204081632653],[0.4861111111111111]
[0.4285318498523727],[0.4285318498523727],[0.8324742268041238],[0.9230769230769231],[0.5612244897959183],[0.41111111111111115]
[0.38030082064610493],[0.38030082064610493],[0.8015463917525775],[0.9454094292803972],[0.6326530612244897],[0.41944444444444445]
[0.3231554483873851],[0.3231554483873851],[0.7835051546391752],[0.935483870967742],[0.6428571428571428],[0.41944444444444445]
[0.3171251606743336],[0.3171251606743336],[0.7577319587628866],[0.9305210918114144],[0.673469387755102],[0.39166666666666666]
[0.3269017570082557],[0.3269017570082557],[0.7422680412371134],[0.9280397022332507],[0.6938775510204082],[0.3888888888888889]
[0.3344772557222774],[0.3344772557222774],[0.7113402061855671],[0.9280397022332507],[0.7448979591836734],[0.49444444444444446]
[0.36727827678425007],[0.36727827678425007],[0.6881443298969072],[0.9230769230769231],[0.7755102040816326],[0.4666666666666667]
[0.3102422733945539],[0.3102422733945539],[0.6701030927835052],[0.9230769230769231],[0.8061224489795917],[0.5222222222222223]
[0.2897742775201089],[0.2897742775201089],[0.6572164948453609],[0.9205955334987594],[0.8265306122448979],[0.6361111111111112]
[0.260084703793033],[0.260084703793033],[0.6494845360824743],[0.913151364764268],[0.8265306122448979],[0.33611111111111114]
[0.17479416348136523],[0.17479416348136523],[0.6391752577319588],[0.9230769230769231],[0.8673469387755102],[0.25833333333333336]
[0.14173327957863785],[0.14173327957863785],[0.6314432989690723],[0.935483870967742],[0.9081632653061223],[0.23611111111111113]
[0.17126656034669635],[0.17126656034669635],[0.63659793814433],[0.935483870967742],[0.8979591836734693],[0.34444444444444444]
[0.1899469673893467],[0.1899469673893467],[0.6391752577319588],[0.9330024813895783],[0.8877551020408162],[0.1277777777777778]
[0.18381110510775028],[0.18381110510775028],[0.63659793814433],[0.9305210918114144],[0.8877551020408162],[0.6583333333333333]
[0.20323983479974067],[0.20323983479974067],[0.6237113402061856],[0.9181141439205955],[0.8877551020408162],[0.6138888888888889]
[0.43888010335858413],[0.43888010335858413],[0.6134020618556701],[0.9181141439205955],[0.9081632653061223],[0.7000000000000001]
[0.5426862641266935],[0.5426862641266935],[0.6288659793814433],[0.9230769230769231],[0.8877551020408162],[0.5944444444444444]
[0.6173652705838373],[0.6173652705838373],[0.6855670103092785],[0.8933002481389578],[0.7244897959183673],[0.5027777777777778]
[0.6442073237825889],[0.6442073237825889],[0.7293814432989691],[0.8858560794044665],[0.6428571428571428],[0.5166666666666667]
[0.6298814967844144],[0.6298814967844144],[0.7551546391752578],[0.8684863523573201],[0.5816326530612245],[0.36388888888888893]
[0.5816248463437367],[0.5816248463437367],[0.7783505154639175],[0.8660049627791564],[0.5510204081632653],[0.3277777777777778]
[0.5137765219349022],[0.5137765219349022],[0.7525773195876289],[0.8808933002481389],[0.6020408163265306],[0.2888888888888889]
[0.5040296889995585],[0.5040296889995585],[0.7525773195876289],[0.9057071960297767],[0.6428571428571428],[0.33611111111111114]
[0.4721529591322248],[0.4721529591322248],[0.731958762886598],[0.8883374689826304],[0.6428571428571428],[0.325]
[0.4275199877835653],[0.4275199877835653],[0.7242268041237114],[0.9181141439205955],[0.7040816326530611],[0.36944444444444446]
[0.39407148482247695],[0.39407148482247695],[0.6726804123711341],[0.903225806451613],[0.7653061224489796],[0.30833333333333335]
[0.3960606678862147],[0.3960606678862147],[0.6752577319587629],[0.9106699751861043],[0.7755102040816326],[0.3611111111111111]
[0.39414031470188693],[0.39414031470188693],[0.654639175257732],[0.8933002481389578],[0.7755102040816326],[0.35000000000000003]
[0.37815644324574194],[0.37815644324574194],[0.6520618556701032],[0.8883374689826304],[0.7755102040816326],[0.2916666666666667]
[0.3512186007007077],[0.3512186007007077],[0.6417525773195877],[0.8858560794044665],[0.7857142857142857],[0.38333333333333336]
[0.2855910379625552],[0.2855910379625552],[0.6314432989690723],[0.8957816377171217],[0.8265306122448979],[0.4305555555555556]
[0.23450858484762316],[0.23450858484762316],[0.6262886597938145],[0.8908188585607941],[0.8265306122448979],[0.375]
[0.17566318264722497],[0.17566318264722497],[0.6237113402061856],[0.8933002481389578],[0.836734693877551],[0.38333333333333336]
[0.17742434560986076],[0.17742434560986076],[0.6262886597938145],[0.903225806451613],[0.846938775510204],[0.47222222222222227]
[0.10888523282601627],[0.10888523282601627],[0.6237113402061856],[0.8982630272952854],[0.846938775510204],[0.4222222222222222]
[0.09641873838835822],[0.09641873838835822],[0.6211340206185568],[0.903225806451613],[0.8571428571428571],[0.4305555555555556]
[0.0848240222934452],[0.0848240222934452],[0.6056701030927836],[0.9156327543424319],[0.9183673469387754],[0.9805555555555556]
[0.061247833789964415],[0.061247833789964415],[0.6056701030927836],[0.9156327543424319],[0.9183673469387754],[0.04166666666666667]
[0.08031727465663259],[0.08031727465663259],[0.6030927835051546],[0.9081885856079406],[0.9081632653061223],[0.9611111111111111]
[0.15744268274847156],[0.15744268274847156],[0.5876288659793815],[0.8933002481389578],[0.9081632653061223],[0.8138888888888889]
[0.31465028188145994],[0.31465028188145994],[0.5953608247422681],[0.8908188585607941],[0.8877551020408162],[0.8194444444444445]
[0.43027873922151433],[0.43027873922151433],[0.6443298969072165],[0.903225806451613],[0.8163265306122448],[0.33055555555555555]
[0.515011208085285],[0.515011208085285],[0.6623711340206186],[0.9106699751861043],[0.7959183673469387],[0.39722222222222225]
[0.4925740903896256],[0.4925740903896256],[0.6752577319587629],[0.9007444168734491],[0.7551020408163265],[0.4166666666666667]
[0.44407896986307943],[0.44407896986307943],[0.7061855670103093],[0.8957816377171217],[0.6938775510204082],[0.3888888888888889]
[0.4251708197209944],[0.4251708197209944],[0.7345360824742269],[0.8908188585607941],[0.6428571428571428],[0.37777777777777777]
[0.38038003089614486],[0.38038003089614486],[0.731958762886598],[0.8734491315136477],[0.6224489795918366],[0.3805555555555556]
[0.3646365097659248],[0.3646365097659248],[0.7345360824742269],[0.8784119106699753],[0.6224489795918366],[0.39166666666666666]
[0.32991970633488105],[0.32991970633488105],[0.7293814432989691],[0.8784119106699753],[0.6326530612244897],[0.41111111111111115]
[0.3111987955003285],[0.3111987955003285],[0.7242268041237114],[0.8933002481389578],[0.6632653061224489],[0.41944444444444445]
[0.323064668577844],[0.323064668577844],[0.7216494845360826],[0.8660049627791564],[0.6224489795918366],[0.4027777777777778]
[0.35183181930825946],[0.35183181930825946],[0.7216494845360826],[0.8585607940446651],[0.6122448979591836],[0.3805555555555556]
[0.3902851661551298],[0.3902851661551298],[0.6932989690721649],[0.8138957816377173],[0.5816326530612245],[0.3805555555555556]
[0.38720974571070643],[0.38720974571070643],[0.6649484536082475],[0.8138957816377173],[0.6224489795918366],[0.3944444444444445]
[0.3350646205163118],[0.3350646205163118],[0.63659793814433],[0.8188585607940446],[0.673469387755102],[0.36944444444444446]
