Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.07820115064817479],[0.39843750000000006],[0.7270408163265305],[0.8979591836734693],[0.8305555555555556],[0.07142857142857142]
[0.038393600927953714],[0.3776041666666667],[0.7040816326530611],[0.8979591836734693],[0.8638888888888889],[0.08333333333333333]
[0.01323040928405099],[0.3776041666666667],[0.6989795918367346],[0.8877551020408162],[0.9555555555555556],[0.15476190476190477]
[0.04938694743738026],[0.3671875],[0.6862244897959183],[0.8775510204081632],[0.9305555555555556],[0.11904761904761904]
[0.017672634594575062],[0.3619791666666667],[0.6862244897959183],[0.8877551020408162],[0.8],[0.07142857142857142]
[0.05200858932460334],[0.3671875],[0.693877551020408],[0.8979591836734693],[0.8277777777777778],[0.09523809523809523]
[0.1647582918892268],[0.375],[0.693877551020408],[0.8775510204081632],[0.9388888888888889],[0.08333333333333333]
[0.4325931517473019],[0.375],[0.6964285714285714],[0.8877551020408162],[0.6611111111111111],[0.03571428571428571]
[0.6578968599227475],[0.390625],[0.7193877551020407],[0.8979591836734693],[0.8444444444444444],[0.08333333333333333]
[0.7487553973677157],[0.4348958333333333],[0.7372448979591837],[0.846938775510204],[0.9027777777777778],[0.08333333333333333]
[0.7696178210963558],[0.48177083333333337],[0.7525510204081631],[0.7857142857142857],[0.8527777777777779],[0.14285714285714285]
[0.661664897469356],[0.5260416666666666],[0.7551020408163265],[0.7142857142857142],[0.6416666666666667],[0.17857142857142855]
[0.5450543551612974],[0.5234375000000001],[0.7474489795918366],[0.7040816326530611],[0.625],[0.19047619047619047]
[0.5781672238567463],[0.5234375000000001],[0.7474489795918366],[0.7040816326530611],[0.6305555555555555],[0.2619047619047619]
[0.5732869083606102],[0.53125],[0.7551020408163265],[0.7040816326530611],[0.5472222222222223],[0.22619047619047616]
[0.4042681360253639],[0.53125],[0.7678571428571428],[0.7244897959183673],[0.55],[0.23809523809523808]
[0.42775869904768277],[0.5104166666666667],[0.7755102040816326],[0.7755102040816326],[0.5472222222222223],[0.19047619047619047]
[0.3912628353436855],[0.4869791666666667],[0.7882653061224489],[0.846938775510204],[0.5722222222222223],[0.22619047619047616]
[0.3504576567841598],[0.4661458333333333],[0.7806122448979591],[0.8775510204081632],[0.5750000000000001],[0.11904761904761904]
[0.3572451167090376],[0.4609375],[0.7857142857142856],[0.8979591836734693],[0.6361111111111112],[0.10714285714285714]
[0.37355083907076103],[0.4557291666666667],[0.7806122448979591],[0.8979591836734693],[0.6694444444444445],[0.09523809523809523]
[0.3100911016016009],[0.453125],[0.7806122448979591],[0.9081632653061223],[0.6861111111111111],[0.11904761904761904]
[nan],[0.4479166666666667],[0.7806122448979591],[0.9183673469387754],[0.6861111111111111],[0.09523809523809523]
[0.19117037073288046],[0.4479166666666667],[0.7857142857142856],[0.9285714285714285],[0.625],[0.07142857142857142]
[0.1065718684816494],[0.4296875],[0.7678571428571428],[0.9285714285714285],[0.6027777777777777],[0.08333333333333333]
[0.05988553727740506],[0.4140625],[0.7627551020408163],[0.9489795918367346],[0.8138888888888889],[0.09523809523809523]
[0.021912248889183583],[0.40364583333333337],[0.7474489795918366],[0.9387755102040816],[0.7694444444444445],[0.10714285714285714]
[0.029002808983986536],[0.3854166666666667],[0.7270408163265305],[0.9285714285714285],[0.788888888888889],[0.09523809523809523]
[0.03711685521983808],[0.37239583333333337],[0.7193877551020407],[0.9387755102040816],[0.7444444444444445],[0.17857142857142855]
[0.058462132243951],[0.36458333333333337],[0.7040816326530611],[0.9285714285714285],[0.8555555555555556],[0.07142857142857142]
[0.1340106044140883],[0.3541666666666667],[0.6989795918367346],[0.9387755102040816],[0.5750000000000001],[0.16666666666666666]
[0.39081670904797206],[0.3697916666666667],[0.6811224489795917],[0.8571428571428571],[0.7027777777777778],[0.2619047619047619]
[0.6620167762285551],[0.44531250000000006],[0.6811224489795917],[0.7142857142857142],[0.8166666666666667],[0.22619047619047616]
[0.8173355794365593],[0.5130208333333334],[0.6836734693877551],[0.6122448979591836],[0.7583333333333334],[0.21428571428571427]
[0.7638962690994138],[0.5677083333333334],[0.6760204081632653],[0.5306122448979591],[0.7055555555555556],[0.2976190476190476]
[0.6453680656460439],[0.6171875],[0.6836734693877551],[0.47959183673469385],[0.7277777777777779],[0.3928571428571428]
[0.5680852145377993],[0.6380208333333334],[0.693877551020408],[0.4693877551020408],[0.7388888888888889],[0.34523809523809523]
[0.5761301453554792],[0.6822916666666666],[0.6989795918367346],[0.42857142857142855],[0.638888888888889],[0.2976190476190476]
[0.5154609043208749],[0.703125],[0.6887755102040816],[0.39795918367346933],[0.7194444444444444],[0.2619047619047619]
[0.37874067494783753],[0.6406250000000001],[0.7678571428571428],[0.5612244897959183],[0.4861111111111111],[0.30952380952380953]
[0.3910026715036528],[0.5885416666666667],[0.7525510204081631],[0.6122448979591836],[0.513888888888889],[0.38095238095238093]
[0.40010550578611226],[0.546875],[0.7653061224489794],[0.6938775510204082],[0.5305555555555556],[0.2976190476190476]
[0.4550951256703622],[0.5234375000000001],[0.7525510204081631],[0.7142857142857142],[0.6194444444444445],[0.14285714285714285]
[0.46160291641603696],[0.4947916666666667],[0.7474489795918366],[0.7551020408163265],[0.05],[0.09523809523809523]
[0.46323166106249597],[0.4635416666666667],[0.7448979591836733],[0.8061224489795917],[0.9333333333333333],[0.05952380952380952]
[0.31277006492767845],[0.44270833333333337],[0.7397959183673468],[0.836734693877551],[0.6805555555555556],[0.05952380952380952]
[nan],[0.421875],[0.7168367346938775],[0.8265306122448979],[0.025],[0.08333333333333333]
[0.16774251016113978],[0.4088541666666667],[0.6964285714285714],[0.8163265306122448],[0.6555555555555556],[0.08333333333333333]
[0.0849503834142927],[0.3958333333333333],[0.6913265306122448],[0.8265306122448979],[0.913888888888889],[0.13095238095238096]
[0.052018130572276555],[0.38802083333333337],[0.6887755102040816],[0.836734693877551],[0.763888888888889],[0.08333333333333333]
[0.02020003729217927],[0.40364583333333337],[0.6887755102040816],[0.8061224489795917],[0.8111111111111111],[0.07142857142857142]
[0.08127638902422832],[0.41145833333333337],[0.6913265306122448],[0.7959183673469387],[0.5805555555555556],[0.09523809523809523]
[0.11060987857568089],[0.41927083333333337],[0.693877551020408],[0.7857142857142857],[0.9611111111111111],[0.16666666666666666]
[0.23918709553831063],[0.40364583333333337],[0.6887755102040816],[0.8061224489795917],[0.775],[0.023809523809523808]
[0.46255967625837163],[0.38802083333333337],[0.6836734693877551],[0.8265306122448979],[0.8416666666666667],[0.11904761904761904]
[0.6042674539029922],[0.41145833333333337],[0.6734693877551019],[0.7653061224489796],[0.8],[0.17857142857142855]
[0.7120176672249166],[0.5494791666666667],[0.7244897959183673],[0.6224489795918366],[0.8166666666666667],[0.369047619047619]
[0.7746778689417433],[0.5963541666666666],[0.7270408163265305],[0.5612244897959183],[0.7777777777777778],[0.22619047619047616]
[0.6694329229183431],[0.6484375],[0.7372448979591837],[0.5102040816326531],[0.7944444444444445],[0.2976190476190476]
[0.5743178734355849],[0.671875],[0.7346938775510203],[0.47959183673469385],[0.7972222222222223],[0.23809523809523808]
[0.5791910691014053],[0.6927083333333334],[0.7423469387755102],[0.4693877551020408],[0.8],[0.369047619047619]
[0.6194214143806351],[0.7213541666666666],[0.711734693877551],[0.4081632653061224],[0.9527777777777778],[0.38095238095238093]
[0.5432217550768554],[0.6770833333333334],[0.7295918367346939],[0.4693877551020408],[0.28055555555555556],[0.4047619047619047]
[0.4308982545801257],[0.578125],[0.7755102040816326],[0.6632653061224489],[0.22222222222222224],[0.5]
[0.43468704558721055],[0.5442708333333334],[0.75],[0.673469387755102],[0.20555555555555557],[0.3571428571428571]
[0.4107423971958489],[0.5208333333333334],[0.7448979591836733],[0.7040816326530611],[0.20833333333333334],[0.369047619047619]
[0.4133297430710509],[0.5052083333333334],[0.7653061224489794],[0.7653061224489796],[0.18055555555555555],[0.45238095238095233]
[0.46465738881866797],[0.4947916666666667],[0.7423469387755102],[0.7448979591836734],[0.10277777777777779],[0.2619047619047619]
[0.5092523055467897],[0.4635416666666667],[0.7372448979591837],[0.7857142857142857],[0.08888888888888889],[0.09523809523809523]
[0.3472426122701317],[0.44010416666666663],[0.7244897959183673],[0.8061224489795917],[0.7916666666666667],[0.10714285714285714]
[nan],[0.4244791666666667],[0.7193877551020407],[0.8265306122448979],[0.8],[0.10714285714285714]
[0.1396038388464251],[0.4296875],[0.7244897959183673],[0.8265306122448979],[0.7166666666666667],[0.07142857142857142]
[0.0601226210304516],[0.4270833333333333],[0.7270408163265305],[0.836734693877551],[0.9833333333333334],[0.07142857142857142]
[0.024389694785436997],[0.4270833333333333],[0.7168367346938775],[0.8163265306122448],[0.002777777777777778],[0.17857142857142855]
[0.013499153987557674],[0.4166666666666667],[0.7168367346938775],[0.836734693877551],[0.9472222222222223],[0.08333333333333333]
[0.007936270629829142],[0.3958333333333333],[0.7040816326530611],[0.8571428571428571],[0.8916666666666667],[0.09523809523809523]
[0.03486285557686787],[0.4010416666666667],[0.6989795918367346],[0.836734693877551],[0.9638888888888889],[0.11904761904761904]
[0.19455529482785366],[0.40364583333333337],[0.7015306122448979],[0.836734693877551],[0.8444444444444444],[0.09523809523809523]
[0.4339695156783728],[0.38802083333333337],[0.7015306122448979],[0.8673469387755102],[0.8833333333333334],[0.11904761904761904]
[0.6480544854951806],[0.3697916666666667],[0.693877551020408],[0.8877551020408162],[0.85],[0.13095238095238096]
[0.7277313655376738],[0.4088541666666667],[0.711734693877551],[0.846938775510204],[0.8055555555555556],[0.09523809523809523]
[0.7510562070450326],[0.4661458333333333],[0.7346938775510203],[0.7755102040816326],[0.9416666666666667],[0.09523809523809523]
[0.6598735573644965],[0.5182291666666666],[0.760204081632653],[0.7346938775510203],[0.5611111111111111],[0.15476190476190477]
[0.5944233562948888],[0.5859375],[0.7653061224489794],[0.6326530612244897],[0.5],[0.15476190476190477]
[0.6049940258758897],[0.5911458333333334],[0.7755102040816326],[0.6428571428571428],[0.4027777777777778],[0.34523809523809523]
[0.6269376098281072],[0.5807291666666667],[0.7729591836734693],[0.6530612244897959],[0.39722222222222225],[0.3333333333333333]
[0.5653870224223521],[0.5703125],[0.7806122448979591],[0.6836734693877551],[0.41944444444444445],[0.30952380952380953]
[0.47053496643636067],[0.5494791666666667],[0.7908163265306122],[0.7346938775510203],[0.4416666666666667],[0.23809523809523808]
[0.44846158623432725],[0.5104166666666667],[0.7984693877551019],[0.8265306122448979],[0.37777777777777777],[0.2738095238095238]
[0.4742850973439599],[0.48958333333333337],[0.8035714285714284],[0.8775510204081632],[0.375],[0.15476190476190477]
[0.4603795886294511],[0.4869791666666667],[0.8137755102040816],[0.9081632653061223],[0.3472222222222222],[0.16666666666666666]
[0.49215056284633657],[0.48437500000000006],[0.8112244897959182],[0.9081632653061223],[0.4027777777777778],[0.15476190476190477]
[0.5584354919538392],[0.4869791666666667],[0.8239795918367345],[0.9285714285714285],[0.7222222222222222],[0.14285714285714285]
[0.3753663163963785],[0.46875],[0.8086734693877551],[0.9387755102040816],[0.7527777777777778],[0.10714285714285714]
[0.26499695875020723],[0.4609375],[0.8086734693877551],[0.9489795918367346],[0.6972222222222223],[0.14285714285714285]
[0.181656162706959],[0.4661458333333333],[0.8086734693877551],[0.9387755102040816],[0.775],[0.09523809523809523]
[0.09553846784306341],[0.45833333333333337],[0.7933673469387754],[0.9183673469387754],[0.8027777777777778],[0.08333333333333333]
[0.07148834541169294],[0.41927083333333337],[0.7474489795918366],[0.9081632653061223],[0.7527777777777778],[0.09523809523809523]
[0.02887008104924936],[0.40364583333333337],[0.7397959183673468],[0.9183673469387754],[0.7972222222222223],[0.13095238095238096]
[0.04285010390337404],[0.38802083333333337],[0.7193877551020407],[0.9081632653061223],[0.8361111111111111],[0.09523809523809523]
[0.1618187887966977],[0.38802083333333337],[0.7244897959183673],[0.9183673469387754],[0.9166666666666667],[0.08333333333333333]
[0.2875259507441476],[0.36458333333333337],[0.7015306122448979],[0.9183673469387754],[0.8138888888888889],[0.10714285714285714]
[0.45422469513188585],[0.3697916666666667],[0.7168367346938775],[0.9387755102040816],[0.8916666666666667],[0.13095238095238096]
[0.6369032640371781],[0.3828125],[0.7091836734693877],[0.8979591836734693],[0.875],[0.15476190476190477]
[0.7028420625516858],[0.390625],[0.7066326530612244],[0.8775510204081632],[0.875],[0.19047619047619047]
[0.700522727676488],[0.41145833333333337],[0.7168367346938775],[0.846938775510204],[0.85],[0.14285714285714285]
[0.6329678065161193],[0.453125],[0.7448979591836733],[0.8265306122448979],[0.8638888888888889],[0.21428571428571427]
[0.6076245307415438],[0.5026041666666667],[0.7627551020408163],[0.7653061224489796],[0.8222222222222223],[0.22619047619047616]
[0.5678340739383163],[0.5260416666666666],[0.75],[0.7040816326530611],[0.9888888888888889],[0.11904761904761904]
[0.6101767631261439],[0.5286458333333334],[0.7806122448979591],[0.7551020408163265],[0.4027777777777778],[0.25]
[0.5578965083004084],[0.5390625],[0.7678571428571428],[0.7142857142857142],[0.4305555555555556],[0.21428571428571427]
[0.46865014315634373],[0.5520833333333334],[0.770408163265306],[0.6938775510204082],[0.425],[0.23809523809523808]
[0.4103934166801954],[0.5052083333333334],[0.7780612244897959],[0.7959183673469387],[0.46944444444444444],[0.2857142857142857]
[0.4311366629142975],[0.46875],[0.7755102040816326],[0.8571428571428571],[0.525],[0.23809523809523808]
[0.49462801836941256],[0.45052083333333337],[0.7653061224489794],[0.8775510204081632],[0.6416666666666667],[0.11904761904761904]
[0.4987910206073754],[0.44531250000000006],[0.7755102040816326],[0.9081632653061223],[0.7694444444444445],[0.09523809523809523]
[0.501350257140645],[0.45052083333333337],[0.7780612244897959],[0.9081632653061223],[0.7722222222222223],[0.07142857142857142]
[0.3747878851572412],[0.44010416666666663],[0.770408163265306],[0.9081632653061223],[0.7222222222222222],[0.07142857142857142]
[0.2720488710121398],[0.4088541666666667],[0.7423469387755102],[0.9183673469387754],[0.8111111111111111],[0.07142857142857142]
[0.15886363932814568],[0.390625],[0.7372448979591837],[0.9387755102040816],[0.8250000000000001],[0.08333333333333333]
[0.07257350135266061],[0.37239583333333337],[0.7193877551020407],[0.9387755102040816],[0.8611111111111112],[0.07142857142857142]
[0.0436918711495799],[0.3567708333333333],[0.7091836734693877],[0.9591836734693877],[0.9222222222222223],[0.08333333333333333]
[0.03996687519733774],[0.34895833333333337],[0.6989795918367346],[0.9489795918367346],[0.061111111111111116],[0.10714285714285714]
[0.035382539680411454],[0.34375],[0.6964285714285714],[0.9591836734693877],[0.9416666666666667],[0.11904761904761904]
[0.060493275750270026],[0.3619791666666667],[0.7066326530612244],[0.9387755102040816],[0.8916666666666667],[0.05952380952380952]
[0.19253883124314586],[0.37239583333333337],[0.7066326530612244],[0.9183673469387754],[0.925],[0.10714285714285714]
[0.4359795983817361],[0.3828125],[0.7244897959183673],[0.9285714285714285],[0.8055555555555556],[0.08333333333333333]
[0.6301896809071486],[0.3932291666666667],[0.7244897959183673],[0.9081632653061223],[0.8444444444444444],[0.13095238095238096]
[0.6361703787600579],[0.40625],[0.7346938775510203],[0.8979591836734693],[0.8583333333333334],[0.03571428571428571]
[0.6982820990248826],[0.453125],[0.7372448979591837],[0.8061224489795917],[0.06666666666666667],[0.14285714285714285]
[0.6365963595471362],[0.47916666666666663],[0.7244897959183673],[0.7346938775510203],[0.08611111111111111],[0.13095238095238096]
[0.5496410958808076],[0.0],[0.385204081632653],[0.0],[0.0],[0.0]
[0.5530503393001629],[0.0],[0.385204081632653],[0.0],[0.0],[0.0]
[0.5940468215505408],[0.0],[0.385204081632653],[0.0],[0.0],[0.0]
[0.6295864694909699],[0.5598958333333334],[0.6989795918367346],[0.5714285714285714],[0.3416666666666667],[0.3333333333333333]
[0.47078713908345077],[0.5260416666666666],[0.75],[0.7040816326530611],[0.3388888888888889],[0.22619047619047616]
[0.47451651357362384],[0.5078125],[0.7448979591836733],[0.7244897959183673],[0.4277777777777778],[0.22619047619047616]
[0.457776848657136],[0.4739583333333333],[0.7295918367346939],[0.7551020408163265],[0.3944444444444445],[0.07142857142857142]
[0.4430847043856531],[0.43750000000000006],[0.7270408163265305],[0.8163265306122448],[0.9611111111111111],[0.047619047619047616]
[0.480137558990505],[0.4088541666666667],[0.711734693877551],[0.846938775510204],[0.6888888888888889],[0.047619047619047616]
[0.4999998860245238],[0.3854166666666667],[0.7015306122448979],[0.8775510204081632],[0.8555555555555556],[0.11904761904761904]
[0.376044676600672],[0.3697916666666667],[0.6964285714285714],[0.8979591836734693],[0.9805555555555556],[0.17857142857142855]
[0.25460047921308676],[0.3541666666666667],[0.6760204081632653],[0.8877551020408162],[0.7861111111111111],[0.10714285714285714]
[0.16662713059791867],[0.3411458333333333],[0.6734693877551019],[0.9081632653061223],[0.7972222222222223],[0.11904761904761904]
[0.08231728890968484],[0.3359375],[0.6683673469387754],[0.9081632653061223],[0.8333333333333334],[0.13095238095238096]
[0.050301193729149984],[0.3307291666666667],[0.6632653061224489],[0.9081632653061223],[0.8638888888888889],[0.09523809523809523]
[0.016379429255592645],[0.30989583333333337],[0.6377551020408163],[0.8979591836734693],[0.8388888888888889],[0.09523809523809523]
[0.033384738740236355],[0.2916666666666667],[0.6122448979591836],[0.8775510204081632],[0.8472222222222222],[0.11904761904761904]
[0.14307902910424394],[0.2734375],[0.596938775510204],[0.8775510204081632],[0.8138888888888889],[0.08333333333333333]
[0.2361238517407095],[0.2630208333333333],[0.5892857142857142],[0.8877551020408162],[0.8444444444444444],[0.09523809523809523]
[0.4457059150531853],[0.2578125],[0.5841836734693877],[0.8877551020408162],[0.8416666666666667],[0.07142857142857142]
[0.6380586627531724],[0.25520833333333337],[0.5918367346938775],[0.9081632653061223],[0.9333333333333333],[0.11904761904761904]
[0.6637556223245089],[0.296875],[0.6122448979591836],[0.8673469387755102],[0.8694444444444445],[0.08333333333333333]
[0.7257220420492061],[0.4010416666666667],[0.6530612244897959],[0.7448979591836734],[0.08611111111111111],[0.25]
[0.7080625361070303],[0.47656250000000006],[0.7168367346938775],[0.7244897959183673],[0.18611111111111112],[0.3571428571428571]
[0.5671048901854019],[0.4921875],[0.732142857142857],[0.7244897959183673],[0.20833333333333334],[0.38095238095238093]
[0.555401478326393],[0.4869791666666667],[0.7015306122448979],[0.6836734693877551],[0.22222222222222224],[0.41666666666666663]
[0.6197348208427225],[0.5052083333333334],[0.6836734693877551],[0.6224489795918366],[0.26666666666666666],[0.32142857142857145]
[0.5782579078101167],[0.5182291666666666],[0.6683673469387754],[0.5816326530612245],[0.19166666666666668],[0.2857142857142857]
[0.4701153293163312],[0.4921875],[0.625],[0.5510204081632653],[0.28611111111111115],[0.3333333333333333]
[0.46298435461723636],[0.46875],[0.645408163265306],[0.6122448979591836],[0.23611111111111113],[0.30952380952380953]
[0.4603801164089331],[0.44270833333333337],[0.6326530612244897],[0.6326530612244897],[0.30833333333333335],[0.16666666666666666]
[0.4015571711127567],[0.41145833333333337],[0.6326530612244897],[0.6836734693877551],[0.16666666666666669],[0.11904761904761904]
[0.40734203465072755],[0.3932291666666667],[0.6198979591836734],[0.6938775510204082],[0.21666666666666667],[0.16666666666666666]
[0.41291446298051754],[0.3541666666666667],[0.6224489795918366],[0.7653061224489796],[0.9694444444444444],[0.15476190476190477]
[0.33438598572711214],[0.3177083333333333],[0.6096938775510203],[0.8163265306122448],[0.8666666666666667],[0.09523809523809523]
[0.24479913389125962],[0.2890625],[0.5918367346938775],[0.836734693877551],[0.9500000000000001],[0.11904761904761904]
[0.23739249542203456],[0.28125000000000006],[0.596938775510204],[0.8571428571428571],[0.019444444444444445],[0.17857142857142855]
[0.07861558851285519],[0.27083333333333337],[0.5892857142857142],[0.8673469387755102],[0.016666666666666666],[0.16666666666666666]
[0.03762317759292441],[0.2682291666666667],[0.5841836734693877],[0.8673469387755102],[0.9916666666666667],[0.15476190476190477]
[0.014330212020963448],[0.265625],[0.5714285714285714],[0.836734693877551],[0.9666666666666667],[0.17857142857142855]
[0.006345416576331989],[0.24739583333333334],[0.5663265306122448],[0.8673469387755102],[0.9305555555555556],[0.16666666666666666]
[0.020865582194314974],[0.22916666666666669],[0.5561224489795917],[0.8877551020408162],[0.9888888888888889],[0.17857142857142855]
[0.05080524107818171],[0.22916666666666669],[0.5433673469387754],[0.8571428571428571],[0.9833333333333334],[0.23809523809523808]
[0.16357344325122192],[0.21875000000000003],[0.5510204081632653],[0.8979591836734693],[0.8972222222222223],[0.15476190476190477]
[0.46364567637183546],[0.20833333333333334],[0.5408163265306122],[0.8979591836734693],[0.8916666666666667],[0.11904761904761904]
[0.6826314579627422],[0.24479166666666669],[0.5561224489795917],[0.846938775510204],[0.9416666666666667],[0.15476190476190477]
[0.8137026663451576],[0.3359375],[0.5918367346938775],[0.7448979591836734],[0.7722222222222223],[0.09523809523809523]
[0.7583676635592496],[0.4270833333333333],[0.5994897959183673],[0.6020408163265306],[0.6944444444444444],[0.07142857142857142]
[0.6372226412300339],[0.4869791666666667],[0.5918367346938775],[0.5102040816326531],[0.33333333333333337],[0.19047619047619047]
[0.5862261104678756],[0.4869791666666667],[0.5918367346938775],[0.5102040816326531],[0.4027777777777778],[0.2976190476190476]
[0.5914149471843966],[0.48958333333333337],[0.5994897959183673],[0.520408163265306],[0.34444444444444444],[0.30952380952380953]
[0.5957870577735125],[0.4921875],[0.6147959183673468],[0.5408163265306122],[0.21944444444444444],[0.3571428571428571]
[0.4142138935681983],[0.4739583333333333],[0.635204081632653],[0.5918367346938775],[0.3055555555555556],[0.23809523809523808]
[0.43656194411758703],[0.44010416666666663],[0.635204081632653],[0.6428571428571428],[0.2611111111111111],[0.25]
[0.4000382827774404],[0.4166666666666667],[0.6198979591836734],[0.6530612244897959],[0.2388888888888889],[0.17857142857142855]
[0.34230583684629784],[0.38802083333333337],[0.6224489795918366],[0.7040816326530611],[0.3194444444444445],[0.07142857142857142]
[0.357317065716846],[0.36458333333333337],[0.6198979591836734],[0.7448979591836734],[0.8111111111111111],[0.08333333333333333]
[0.37353897997109475],[0.3307291666666667],[0.6020408163265305],[0.7755102040816326],[0.8305555555555556],[0.09523809523809523]
[0.2948464697489532],[0.3020833333333333],[0.5918367346938775],[0.8061224489795917],[0.9444444444444445],[0.09523809523809523]
[0.2482316101053994],[0.2916666666666667],[0.5918367346938775],[0.8265306122448979],[0.9666666666666667],[0.14285714285714285]
[0.1835149332675805],[0.30989583333333337],[0.5841836734693877],[0.7755102040816326],[0.925],[0.13095238095238096]
[0.08173110296146963],[0.296875],[0.5790816326530611],[0.7857142857142857],[0.9638888888888889],[0.13095238095238096]
[0.038570174733680684],[0.27083333333333337],[0.5561224489795917],[0.7959183673469387],[0.9333333333333333],[0.11904761904761904]
[0.019197957392437834],[0.24218750000000003],[0.548469387755102],[0.836734693877551],[0.8444444444444444],[0.11904761904761904]
[0.0],[0.234375],[0.548469387755102],[0.8571428571428571],[0.8722222222222222],[0.15476190476190477]
[0.018672969798627745],[0.234375],[0.5280612244897959],[0.8061224489795917],[0.02777777777777778],[0.17857142857142855]
[0.03836375081696536],[0.21875000000000003],[0.5025510204081632],[0.7857142857142857],[0.8694444444444445],[0.11904761904761904]
[0.09609068553455324],[0.19010416666666666],[0.49999999999999994],[0.836734693877551],[0.8472222222222222],[0.10714285714285714]
[0.34659630756548343],[0.20052083333333334],[0.5025510204081632],[0.8265306122448979],[0.8527777777777779],[0.16666666666666666]
[0.5868533299365897],[0.2265625],[0.520408163265306],[0.8061224489795917],[0.85],[0.15476190476190477]
[0.7787476708777983],[0.3177083333333333],[0.5586734693877551],[0.7142857142857142],[0.888888888888889],[0.11904761904761904]
[0.7740962041734354],[0.39843750000000006],[0.5714285714285714],[0.6020408163265306],[0.16666666666666669],[0.05952380952380952]
[0.6422711843085245],[0.0],[0.385204081632653],[0.0],[0.0],[0.0]
[0.5977124413178159],[0.48177083333333337],[0.5790816326530611],[0.49999999999999994],[0.39166666666666666],[0.2619047619047619]
[0.53528607879497],[0.5026041666666667],[0.5816326530612245],[0.47959183673469385],[0.4527777777777778],[0.2619047619047619]
[0.4807875567091134],[0.48958333333333337],[0.5841836734693877],[0.49999999999999994],[0.5027777777777778],[0.2976190476190476]
[0.39894573467890726],[0.44270833333333337],[0.5918367346938775],[0.5714285714285714],[0.3666666666666667],[0.2857142857142857]
[0.3423675794730259],[0.41145833333333337],[0.5892857142857142],[0.6122448979591836],[0.3805555555555556],[0.2619047619047619]
[0.38341172299449633],[0.3802083333333333],[0.5790816326530611],[0.6428571428571428],[0.20555555555555557],[0.13095238095238096]
[0.3854998561913152],[0.328125],[0.5714285714285714],[0.7142857142857142],[0.05],[0.10714285714285714]
[0.4334714494310699],[0.2994791666666667],[0.5637755102040816],[0.7551020408163265],[0.9083333333333333],[0.14285714285714285]
[0.457282483212832],[0.27083333333333337],[0.548469387755102],[0.7755102040816326],[0.8333333333333334],[0.09523809523809523]
[0.29882992822973026],[0.24739583333333334],[0.5433673469387754],[0.8163265306122448],[0.8638888888888889],[0.10714285714285714]
[0.21279378920404296],[0.22916666666666669],[0.5357142857142857],[0.836734693877551],[0.9027777777777778],[0.11904761904761904]
[0.15698882273479417],[0.2109375],[0.5331632653061223],[0.8673469387755102],[0.8972222222222223],[0.08333333333333333]
[0.07771959085923391],[0.20052083333333334],[0.5280612244897959],[0.8877551020408162],[0.8833333333333334],[0.10714285714285714]
[0.046068985472634744],[0.19270833333333334],[0.5331632653061223],[0.9081632653061223],[0.8527777777777779],[0.15476190476190477]
[0.015411661576171784],[0.18489583333333334],[0.5255102040816326],[0.9081632653061223],[0.8472222222222222],[0.11904761904761904]
[0.031519156996193703],[0.18229166666666669],[0.5280612244897959],[0.9285714285714285],[0.8722222222222222],[0.13095238095238096]
[0.1080452903382691],[0.17708333333333334],[0.5255102040816326],[0.9285714285714285],[0.8833333333333334],[0.11904761904761904]
[0.26393034417105743],[0.16666666666666669],[0.5153061224489796],[0.9387755102040816],[0.8611111111111112],[0.09523809523809523]
[0.4452891937020384],[0.171875],[0.5255102040816326],[0.9387755102040816],[0.8694444444444445],[0.15476190476190477]
[0.6238301924456631],[0.17968750000000003],[0.5280612244897959],[0.9387755102040816],[0.8416666666666667],[0.11904761904761904]
[0.6993775158768567],[0.2109375],[0.5408163265306122],[0.8877551020408162],[0.875],[0.13095238095238096]
[0.723995506183825],[0.3020833333333333],[0.5816326530612245],[0.7857142857142857],[0.8611111111111112],[0.10714285714285714]
[0.6808357850609512],[0.3854166666666667],[0.6020408163265305],[0.673469387755102],[0.6305555555555555],[0.09523809523809523]
[0.6020108913300242],[0.4479166666666667],[0.5994897959183673],[0.5714285714285714],[0.4305555555555556],[0.19047619047619047]
[0.5924184879201064],[0.48177083333333337],[0.5841836734693877],[0.5102040816326531],[0.5055555555555555],[0.2857142857142857]
[0.5897314476163531],[0.48958333333333337],[0.5918367346938775],[0.5102040816326531],[0.4916666666666667],[0.2619047619047619]
[0.5577547870325816],[0.48958333333333337],[0.6096938775510203],[0.5306122448979591],[0.48333333333333334],[0.30952380952380953]
[0.4577695202370338],[0.4557291666666667],[0.5994897959183673],[0.5612244897959183],[0.425],[0.3333333333333333]
[0.4140971322743862],[0.41927083333333337],[0.5994897959183673],[0.6122448979591836],[0.4277777777777778],[0.2619047619047619]
[0.46654813688854996],[0.38802083333333337],[0.5994897959183673],[0.6632653061224489],[0.46944444444444444],[0.17857142857142855]
[0.42134500306093264],[0.3411458333333333],[0.5994897959183673],[0.7448979591836734],[0.8444444444444444],[0.09523809523809523]
[0.4543063471902192],[0.3046875],[0.5892857142857142],[0.7959183673469387],[0.9694444444444444],[0.13095238095238096]
[0.5073156672023935],[0.2734375],[0.5637755102040816],[0.8061224489795917],[0.8583333333333334],[0.08333333333333333]
